run #,datetime,avg_loss,avg_loss_change,total_loss,cost_loss,structure_reg,pred_cost,true_cost,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
339,2025-08-06 17:28:08,48264861.2420,-52836.3410,30406230.0000,30406178.0000,5198.4380,65399.7812,70913.9613,11.2956,2.9986,-75.9184,1.0646,132.1779,5.8603,0.4906,1.1957,89.4414,182.9781,0.7140,0.9126,0.4903
340,2025-08-06 17:28:09,48567316.3559,302455.1140,151099664.0000,151099600.0000,6760.8159,67513.4297,79805.6875,7.9627,2.9518,-95.5783,-2.8799,130.5582,6.4010,0.5098,0.8983,92.0011,177.5989,0.6672,0.8853,0.4938
341,2025-08-06 17:28:11,48424890.4981,-142425.8578,121.5057,98.8316,2267.3079,61734.1602,61724.2174,8.9578,2.8354,91.5946,5.2449,127.9375,5.5592,0.5008,0.9187,89.8805,180.2307,0.7140,0.8912,0.5045
342,2025-08-06 17:28:12,48449438.0347,24547.5366,56820168.0000,56820148.0000,2134.6611,62566.6172,70104.5311,11.1648,2.9506,83.5223,-3.0407,137.4029,6.7345,0.4909,1.0107,87.5217,177.2095,0.6431,0.9005,0.4970
343,2025-08-06 17:28:13,48380964.0637,-68473.9709,24962888.0000,24962866.0000,2105.8625,63488.1797,58491.8947,9.2285,2.9029,80.1722,4.2910,139.3427,3.2724,0.4922,0.9714,89.0348,180.9435,0.7905,0.9021,0.5101
344,2025-08-06 17:28:15,48240433.0094,-140531.0544,38307.3672,38281.3672,2599.5195,64117.8086,63922.1533,9.7376,3.1296,104.9697,-2.0440,126.1531,2.5525,0.4964,0.7682,88.4144,179.6518,0.6825,0.9106,0.4945
345,2025-08-06 17:28:16,48105234.4952,-135198.5142,1597031.2500,1596945.6250,8568.3506,73278.0547,72014.3530,10.9375,2.8565,-108.0985,-1.0156,138.8187,2.7953,0.4819,0.9947,92.0049,177.9412,0.6821,0.9171,0.4811
346,2025-08-06 17:28:17,48319799.1354,214564.6402,122344624.0000,122344600.0000,2051.0518,65543.3281,54482.3798,9.7714,2.8551,78.8880,-7.4012,138.5307,3.4458,0.5061,0.9455,86.6153,179.1391,0.7456,0.9173,0.5072
347,2025-08-06 17:28:19,48264498.6134,-55300.5220,29130542.0000,29130518.0000,2443.3494,65114.0195,59716.7508,10.2182,2.9873,94.6487,-2.2186,135.5861,3.4107,0.5101,1.0830,86.0073,188.8293,0.6593,0.8983,0.5050
348,2025-08-06 17:28:20,48613066.6519,348568.0385,169566240.0000,169566176.0000,6900.2612,74282.4609,61260.7027,9.8485,3.1631,-91.5560,1.2283,124.4888,5.5653,0.4895,1.1273,84.2348,182.2330,0.6800,0.8879,0.5118
349,2025-08-06 17:28:22,48533423.9394,-79642.7125,20817822.0000,20817760.0000,6122.3579,72112.0781,67549.4280,10.6422,2.9774,-82.4524,6.2528,132.5434,3.6699,0.4920,1.0283,90.8764,186.0198,0.7407,0.8966,0.4972
350,2025-08-06 17:28:23,48675815.4138,142391.4745,98370504.0000,98370440.0000,6097.5200,71677.1562,61758.9678,10.4543,3.1628,-85.2618,2.9473,139.4729,4.8599,0.5070,0.9230,93.8184,177.4739,0.6622,0.9220,0.5069
351,2025-08-06 17:28:24,48541934.3065,-133881.1073,1683627.8750,1683546.7500,8113.7778,70643.3125,71940.8269,10.8089,2.8962,-106.9964,1.0900,135.0040,5.4730,0.5029,1.0452,85.9731,177.8195,0.7118,0.9121,0.4900
352,2025-08-06 17:28:26,48413813.0649,-128121.2416,3443314.5000,3443257.2500,5732.8481,68544.2656,70399.8663,11.4768,2.9431,-84.2970,0.2252,137.0043,5.0465,0.5114,1.0918,88.0095,177.6447,0.7083,0.9131,0.5090
353,2025-08-06 17:28:27,48650052.0761,236239.0111,131806256.0000,131806184.0000,7057.2168,68241.1953,79721.8799,9.7456,2.8382,-101.5258,6.5902,128.8618,6.3784,0.4753,1.2367,93.6242,177.2223,0.7779,0.9046,0.4893
354,2025-08-06 17:28:28,48589757.7199,-60294.3561,27305908.0000,27305850.0000,5845.8638,67075.4375,72300.9380,9.6476,2.8150,-88.0725,-4.1086,135.1876,4.6980,0.5032,0.9826,88.5692,180.1509,0.6337,0.9009,0.4745
355,2025-08-06 17:28:30,48659543.3038,69785.5839,73363664.0000,73363640.0000,2093.8330,60398.8359,68964.0927,8.3543,2.8112,71.3547,-5.6530,134.0451,6.1315,0.5112,0.9695,88.3730,179.5732,0.6895,0.9080,0.5039
356,2025-08-06 17:28:31,48533667.0719,-125876.2319,3847663.7500,3847604.7500,5892.2397,67490.2344,65528.7025,9.7805,3.1336,-90.1078,-2.9354,126.8125,2.8629,0.5024,0.7799,88.2187,180.6404,0.6318,0.8934,0.5057
357,2025-08-06 17:28:33,48496700.0269,-36967.0450,35336460.0000,35336432.0000,2988.0461,59997.6328,54053.1881,9.7444,2.8928,104.2617,0.8220,133.6368,5.0662,0.5025,0.8486,90.0030,181.7132,0.7603,0.9099,0.4964
358,2025-08-06 17:28:34,48372714.8201,-123985.2068,4110049.2500,4109996.0000,5316.8232,67310.2266,69337.5401,11.3088,2.8253,-84.3956,-1.7075,131.4612,3.7662,0.4910,0.9205,93.6626,180.4127,0.7093,0.8949,0.5070
359,2025-08-06 17:28:35,48239425.3566,-133289.4635,521821.3750,521797.4375,2393.2930,60099.2734,59376.9195,9.7882,2.9591,84.9985,2.3387,128.4198,5.6255,0.4925,0.8973,90.3312,182.1813,0.7232,0.9095,0.4810
360,2025-08-06 17:28:37,48134714.7084,-104710.6482,10543622.0000,10543592.0000,3017.1812,59765.0625,56517.9729,9.8257,3.0031,101.1560,-3.1130,139.2488,4.0794,0.5165,1.0102,91.5456,183.2605,0.6689,0.8951,0.4977
361,2025-08-06 17:28:38,48095306.5680,-39408.1405,33908404.0000,33908376.0000,2931.3853,59676.6602,53853.5684,9.7903,2.8585,97.1900,-4.9224,144.7842,3.7210,0.5201,1.0649,90.0849,177.9145,0.6637,0.9280,0.5004
362,2025-08-06 17:28:39,47977352.5885,-117953.9795,5396020.0000,5395966.0000,5376.0332,67280.9219,69603.8409,11.1993,2.9567,-84.4434,5.8945,132.1552,3.9734,0.4924,0.9294,88.1126,175.7354,0.6641,0.9117,0.4936
363,2025-08-06 17:28:41,47887208.5483,-90144.0402,15255089.0000,15255066.0000,2306.5525,59584.4766,55678.7045,9.7658,3.0159,78.8374,-0.1676,127.3448,5.0042,0.4919,1.0915,87.7961,179.4121,0.7616,0.8981,0.4942
364,2025-08-06 17:28:42,48236938.7666,349730.2183,175189040.0000,175189008.0000,2950.1499,58923.6719,72159.5720,11.1171,3.0015,96.3091,1.2597,143.1538,7.0847,0.4963,1.0499,80.7766,181.6969,0.6686,0.8955,0.5042
365,2025-08-06 17:28:43,48224851.4604,-12087.3062,43825100.0000,43825072.0000,2961.4590,59330.8711,65950.9251,10.4322,3.1481,97.6822,-0.6520,137.2033,6.9013,0.5066,1.0716,87.0136,180.1848,0.6889,0.9063,0.4849
366,2025-08-06 17:28:45,48125912.9946,-98938.4657,12013396.0000,12013373.0000,2348.8181,59732.9688,56266.9394,9.5941,3.0802,76.2193,0.2997,138.0471,4.8583,0.5016,1.0619,88.4135,177.4374,0.7850,0.9008,0.5038
367,2025-08-06 17:28:46,47994780.0919,-131132.9027,201.9373,137.6956,6423.8062,68338.6953,68350.4280,10.2835,3.0028,-93.9754,11.3159,131.3530,5.2341,0.5093,0.8423,90.4852,185.4500,0.7329,0.8979,0.5117
368,2025-08-06 17:28:48,47864661.1904,-130118.9016,111082.9609,111024.3203,5863.1387,67848.3906,67515.1912,9.8879,2.9938,-90.6571,0.2246,134.9291,3.4376,0.5137,0.9332,93.1857,181.7142,0.6970,0.9081,0.5129
369,2025-08-06 17:28:49,47770676.7860,-93984.4043,13184489.0000,13184416.0000,7313.2437,69118.3516,65487.3156,11.0984,3.1353,-104.0434,1.4921,139.0186,5.7536,0.4832,1.1539,85.8064,178.1581,0.6608,0.9064,0.5075
370,2025-08-06 17:28:50,47807260.9569,36584.1708,61306848.0000,61306820.0000,2699.3582,60125.2109,67955.0759,10.9811,3.0123,91.7306,-0.6339,134.8396,6.8114,0.4836,1.0041,92.7142,173.7503,0.7221,0.8932,0.4845
371,2025-08-06 17:28:52,47769814.9489,-37446.0080,33914848.0000,33914792.0000,5421.8887,68958.7500,74782.3925,11.2841,2.8042,-86.8895,-1.1378,137.8119,5.3086,0.4941,1.0234,93.7447,175.4317,0.6958,0.8859,0.5187
372,2025-08-06 17:28:53,47738245.6077,-31569.3413,36026056.0000,36026020.0000,3533.7102,60280.2969,54278.1294,10.8687,2.9036,113.3814,-0.2556,140.8169,5.0025,0.5126,1.1513,93.9633,181.6737,0.7222,0.9005,0.5207
373,2025-08-06 17:28:54,47780001.4210,41755.8134,63313228.0000,63313164.0000,6308.1597,68865.5781,60908.6196,10.3399,3.1033,-96.3740,-4.3936,132.0888,3.9303,0.4890,0.9996,90.9236,180.5310,0.7000,0.8972,0.5099
374,2025-08-06 17:28:56,47707567.2836,-72434.1375,20689686.0000,20689634.0000,5259.5645,68834.3125,73382.8958,10.3636,3.0267,-84.2730,0.0354,140.6513,5.4164,0.5031,1.1971,92.9752,175.8146,0.6180,0.9096,0.4940
375,2025-08-06 17:28:57,47662782.2135,-44785.0701,30913232.0000,30913166.0000,6535.8896,69293.0312,63733.0694,10.4191,3.2033,-96.6003,6.2028,141.9210,5.8975,0.4796,1.0612,92.8932,180.3503,0.7703,0.8949,0.5117
376,2025-08-06 17:28:58,47588249.8352,-74532.3782,19638664.0000,19638608.0000,5544.3794,69155.7109,73587.2546,11.8888,3.0130,-89.2170,8.5770,133.7240,5.7691,0.4886,0.9777,96.4480,176.7424,0.6889,0.9224,0.5134
377,2025-08-06 17:29:00,47468133.1951,-120116.6401,2304334.2500,2304276.5000,5785.6191,67946.8047,66428.8229,10.9326,3.0330,-90.7298,0.5983,135.9616,3.8777,0.4915,1.0328,85.4838,177.7254,0.7571,0.8857,0.4816
378,2025-08-06 17:29:01,47348851.3493,-119281.8458,2379656.0000,2379595.5000,6052.5547,68321.2734,66778.6810,10.0320,2.9480,-96.5260,-2.6092,128.1076,4.2250,0.4942,1.0150,89.6070,178.6898,0.7295,0.9119,0.4880
379,2025-08-06 17:29:03,47224792.4676,-124058.8818,330564.3438,330535.1562,2917.4094,60207.8984,60782.8208,9.7259,2.9890,95.2522,-1.0573,138.1529,3.0603,0.5035,0.9703,89.4685,180.1909,0.6843,0.8953,0.4995
380,2025-08-06 17:29:04,47214870.5505,-9921.9170,43454496.0000,43454464.0000,3182.7188,60731.9531,67323.9512,9.6765,3.0818,104.7915,-3.4269,134.3255,6.5660,0.4976,1.1784,91.8735,178.1789,0.6483,0.9047,0.5060
381,2025-08-06 17:29:05,47133172.5517,-81697.9988,16087988.0000,16087933.0000,5485.9697,68320.8906,72331.8636,9.9871,2.8563,-89.7720,-3.0962,133.3373,5.1790,0.4850,1.0189,88.4167,181.2936,0.7486,0.9023,0.5157
382,2025-08-06 17:29:07,47010156.0407,-123016.5110,140924.5312,140865.3438,5919.5210,68611.5781,68236.2561,9.5310,2.8603,-92.0876,1.2998,137.0353,4.4065,0.4921,1.0597,83.1960,182.4780,0.7249,0.8893,0.5008
383,2025-08-06 17:29:08,47130401.4819,120245.4411,93064224.0000,93064160.0000,6112.3823,69579.4219,79226.4007,9.7765,2.8127,-95.8265,-3.0061,136.5078,5.6182,0.5035,0.9411,88.5271,183.0202,0.5949,0.9052,0.4959
384,2025-08-06 17:29:09,47059551.3426,-70850.1393,19924008.0000,19923948.0000,6075.7075,70095.7422,65632.1159,9.1598,3.0810,-95.2787,2.8278,131.4199,3.9294,0.4861,0.8652,88.6872,180.4877,0.6257,0.8866,0.4884
385,2025-08-06 17:29:11,46965467.7469,-94083.5957,10837426.0000,10837367.0000,5877.7095,70787.7812,74079.7950,9.9739,3.0853,-92.2150,2.3241,133.1886,6.4721,0.4998,0.8610,85.6406,179.0431,0.7162,0.9027,0.5071
386,2025-08-06 17:29:12,47053790.2242,88322.4773,81057968.0000,81057944.0000,2249.2925,62731.6875,53728.4705,10.5385,2.9899,73.3710,-0.2846,136.6160,4.6373,0.5160,1.0394,89.7215,177.9916,0.7263,0.9100,0.4942
387,2025-08-06 17:29:13,46962604.6009,-91185.6233,11765026.0000,11764954.0000,7246.8472,70854.0234,67424.0140,10.1325,2.9776,-106.1628,5.2845,127.7666,3.5788,0.5145,1.0637,91.3444,189.2706,0.7968,0.8965,0.4977
388,2025-08-06 17:29:15,46870568.2823,-92036.3186,11252570.0000,11252513.0000,5743.4893,71207.0469,67852.5682,9.7880,2.9727,-93.3403,-2.6096,131.9487,4.0602,0.5086,0.9476,92.7073,177.2955,0.6717,0.9111,0.4897
389,2025-08-06 17:29:16,46823241.3510,-47326.9313,28460438.0000,28460392.0000,4588.5244,69668.7891,64333.9610,9.7088,3.0637,-78.7474,-3.7521,133.2183,4.3310,0.4853,1.0041,89.2286,179.5479,0.6849,0.9067,0.4896
390,2025-08-06 17:29:18,46928688.0963,105446.7453,87947496.0000,87947472.0000,2492.9429,61712.0586,52334.0287,10.1767,2.8391,81.8445,-0.8538,134.3058,4.4959,0.5127,1.1201,90.8236,179.3266,0.7528,0.9019,0.4827
391,2025-08-06 17:29:19,46841358.1830,-87329.9133,12782742.0000,12782692.0000,4955.3892,69224.3125,72799.6043,10.0006,2.9892,-84.5986,1.8344,134.3588,5.4571,0.5020,1.1247,90.5189,180.9611,0.6436,0.9154,0.4879
392,2025-08-06 17:29:20,46727605.3165,-113752.8665,2250287.0000,2250234.5000,5252.7998,68847.6172,67347.5363,10.3847,2.9116,-92.4140,-2.0214,128.3974,4.1222,0.4951,0.9583,93.9996,175.8275,0.7577,0.8999,0.5076
393,2025-08-06 17:29:22,46741764.7838,14159.4674,52292304.0000,52292276.0000,2704.0229,60454.3008,67685.6435,11.6632,2.9405,83.3007,5.4161,141.2649,6.3985,0.5068,1.0566,93.6916,178.8581,0.6554,0.9177,0.4978
394,2025-08-06 17:29:23,46713842.0813,-27922.7025,35740248.0000,35740220.0000,2698.2571,59894.6328,65872.9416,8.9445,2.9711,83.3228,-0.1090,143.4018,5.6337,0.4951,1.1661,88.2324,180.5365,0.7614,0.8932,0.4872
395,2025-08-06 17:29:24,46602713.1470,-111128.9344,2817940.0000,2817913.0000,2701.4241,59932.0469,58253.3828,9.7453,2.9546,87.9103,11.8788,138.2199,5.3921,0.4891,1.0413,85.2210,176.2264,0.7142,0.8956,0.4787
396,2025-08-06 17:29:26,46946599.0229,343885.8759,182781568.0000,182781520.0000,4839.4819,68171.5312,81691.2056,10.5932,2.7735,-85.0267,-6.1001,142.0176,6.4044,0.5071,1.2303,90.6001,180.8904,0.7419,0.8944,0.5175
397,2025-08-06 17:29:27,46848556.3956,-98042.6273,8023734.5000,8023676.0000,5834.8428,68429.1953,65596.5879,10.8502,3.0885,-97.2830,1.3170,139.2639,3.8212,0.5046,0.7691,94.9677,178.4554,0.7306,0.9084,0.4834
398,2025-08-06 17:29:28,46844385.7614,-4170.6342,45188700.0000,45188644.0000,5676.7549,69662.8203,76385.0729,9.9562,3.0140,-96.7419,-1.5696,127.2061,6.5664,0.4967,1.1688,95.8728,181.2871,0.6893,0.9032,0.4966
399,2025-08-06 17:29:30,46776000.3585,-68385.4029,19558652.0000,19558610.0000,4120.3281,69341.8516,64919.3402,9.2789,3.0259,-72.9173,8.2097,131.6822,3.5957,0.5034,0.9233,89.3996,179.1500,0.7093,0.9037,0.5034
400,2025-08-06 17:29:31,47449360.1976,673359.8391,316119968.0000,316119936.0000,2708.1055,61427.3086,79207.0669,10.3087,2.8298,86.8373,-0.7055,135.8551,7.6603,0.5043,0.9877,92.6824,185.5373,0.6787,0.9003,0.4936
401,2025-08-06 17:34:11,47435187.0400,-14173.1576,41765952.0000,41765924.0000,2655.2615,62115.3125,55652.6578,10.9676,2.8687,90.0000,2.1259,133.7127,5.0712,0.5261,1.0027,87.2916,178.7536,0.6807,0.8833,0.5017
402,2025-08-06 17:34:12,47323071.8764,-112115.1637,2364938.5000,2364891.2500,4723.8960,68670.7422,70208.5610,9.4093,3.0755,-77.9994,10.2507,142.7130,5.5711,0.4882,0.9530,95.1217,180.6778,0.6936,0.8891,0.5188
403,2025-08-06 17:34:14,47242750.3779,-80321.4985,14953539.0000,14953508.0000,3093.9348,58333.5195,62200.4956,8.5130,3.0294,100.2598,2.2405,134.7066,5.0273,0.4830,1.0819,90.2456,182.9056,0.6265,0.8911,0.5032
404,2025-08-06 17:34:15,47149614.3943,-93135.9836,9615860.0000,9615813.0000,4733.8403,67748.8047,64647.8671,8.8884,3.0237,-79.3726,-2.7737,131.4753,4.9064,0.5045,1.0136,91.4472,175.2615,0.7057,0.9009,0.5009
405,2025-08-06 17:34:16,47137842.0822,-11772.3121,42381856.0000,42381828.0000,2895.8398,57735.4492,64245.5806,10.5173,3.0066,94.8063,0.9763,135.0003,5.5748,0.4875,1.0164,90.6787,182.4904,0.5819,0.9034,0.4905
406,2025-08-06 17:34:18,47036542.1337,-101299.9485,6010117.0000,6010063.0000,5423.7178,66589.9375,64138.3949,8.6396,3.1134,-86.9964,2.6872,131.6942,5.9102,0.4836,0.9038,90.9957,183.1679,0.7669,0.8936,0.5041
407,2025-08-06 17:34:19,47180815.1801,144273.0464,105755728.0000,105755672.0000,5269.5361,66341.2188,76624.9769,9.5272,2.9960,-88.0456,-5.8895,132.6924,6.1483,0.5007,0.8772,88.9999,181.3538,0.6542,0.9014,0.5043
408,2025-08-06 17:34:21,47069757.1990,-111057.9811,1869188.0000,1869158.8750,2917.1238,59071.1641,57703.9930,9.8817,2.9045,98.6232,5.7971,138.8620,5.4309,0.4989,0.8113,93.2434,178.2170,0.7143,0.8980,0.4882
409,2025-08-06 17:34:22,47177219.9735,107462.7746,91022056.0000,91022032.0000,2506.4778,59997.0078,69537.5517,10.0360,2.7754,85.9901,3.0628,143.2522,6.3152,0.4943,1.1328,85.8632,175.1231,0.6968,0.9057,0.5002
410,2025-08-06 17:34:23,47063197.9898,-114021.9838,428258.4062,428206.6250,5177.3081,70333.2578,69678.8817,9.6263,2.8106,-85.0324,-2.0567,126.6514,4.5839,0.4926,0.9988,89.4622,182.1359,0.6825,0.9055,0.5068
411,2025-08-06 17:34:25,46985690.0652,-77507.9245,15207467.0000,15207441.0000,2606.8142,62842.3828,58942.7128,11.9052,2.9505,90.0168,-8.8022,141.0119,5.2443,0.5005,0.8719,93.0708,177.8065,0.7394,0.9107,0.5131
412,2025-08-06 17:34:26,46899032.0602,-86658.0050,11282618.0000,11282592.0000,2619.5505,63359.5820,60000.6267,9.6347,3.0074,90.9061,1.3366,138.5214,4.9621,0.5204,0.9656,94.6938,189.1053,0.6253,0.8826,0.5013
413,2025-08-06 17:34:28,46785568.1210,-113463.9392,38478.8906,38425.1875,5370.3535,73569.4531,73373.4315,11.8469,2.7841,-84.8480,-4.1865,135.1367,5.2131,0.4886,0.9957,87.9069,178.8050,0.6499,0.8995,0.4994
414,2025-08-06 17:34:29,46815052.2560,29484.1350,58992024.0000,58992000.0000,2501.7559,63815.7656,56135.1391,9.5972,3.1521,91.7214,5.6568,134.3085,5.4120,0.5081,0.9953,88.5760,179.6579,0.7104,0.9017,0.4876
415,2025-08-06 17:34:30,47010655.3494,195603.0934,127990408.0000,127990336.0000,7198.1074,73829.2188,62515.9389,8.2498,3.0277,-105.1515,-1.1721,124.2024,3.9647,0.5095,1.1387,88.4534,183.2362,0.6895,0.8974,0.4983
416,2025-08-06 17:34:32,47068255.6971,57600.3477,70972464.0000,70972400.0000,6392.5156,71439.8516,63015.3412,9.5738,3.0666,-98.0888,2.4431,130.0390,3.8794,0.5104,0.9430,89.5771,178.9940,0.7514,0.9169,0.4979
417,2025-08-06 17:34:33,46992192.6355,-76063.0616,15350011.0000,15349959.0000,5151.3345,68807.5469,64889.6431,9.1543,3.0820,-83.5753,2.5990,143.1287,4.8719,0.4982,0.8251,89.5623,182.0789,0.7043,0.9106,0.4997
418,2025-08-06 17:34:35,46899370.2380,-92822.3975,8192482.0000,8192430.5000,5166.9331,66814.3438,69676.5896,10.1177,3.0040,-88.9518,3.7502,132.4474,5.5449,0.5162,0.9534,91.0025,183.2016,0.7482,0.8935,0.4980
419,2025-08-06 17:34:36,46860864.7434,-38505.4946,30765640.0000,30765568.0000,7204.6538,66891.4297,72438.1050,10.7901,2.9548,-114.1207,-4.7949,129.7748,6.1868,0.5144,1.0692,86.3742,186.0636,0.7437,0.9098,0.5174
420,2025-08-06 17:34:37,46768933.4714,-91931.2720,8249796.0000,8249730.5000,6537.3223,65795.7031,68667.9364,8.9872,2.9721,-109.0900,1.9752,132.6386,5.2952,0.4827,1.0517,91.0619,179.3562,0.7212,0.9122,0.4892
421,2025-08-06 17:34:39,46671549.6294,-97383.8420,5770377.0000,5770336.0000,4106.4688,63439.7148,61037.5613,10.7330,3.2342,-79.2245,0.2907,136.4963,5.7249,0.5034,0.7608,89.8764,179.7121,0.7102,0.9058,0.4951
422,2025-08-06 17:34:40,47139794.7914,468245.1620,244271040.0000,244271008.0000,2790.1934,57272.3750,72901.5501,7.6714,2.7456,96.0523,0.4156,126.2168,6.1053,0.5048,1.0066,87.2838,173.0909,0.7583,0.8763,0.5013
423,2025-08-06 17:34:41,47049082.4373,-90712.3541,8768518.0000,8768469.0000,4852.7993,63860.2930,60899.1312,9.1603,3.1178,-93.5985,-7.1650,134.6889,4.4697,0.5127,0.8410,94.2378,182.4739,0.6541,0.8994,0.4888
424,2025-08-06 17:34:43,46938632.7989,-110449.6385,218466.3281,218435.7344,3057.8030,57273.7031,57741.0750,8.3783,2.9674,98.3775,-6.2059,134.7660,4.5142,0.4952,0.9868,91.5293,179.2922,0.7313,0.9095,0.4951
425,2025-08-06 17:34:44,46835063.4411,-103569.3578,2921709.2500,2921655.7500,5340.3169,64024.6523,65733.9401,8.4701,3.1062,-98.0620,0.0481,142.2691,5.8719,0.4841,0.8146,86.8866,180.1544,0.7652,0.8859,0.4973
426,2025-08-06 17:34:46,46727588.4404,-107475.0007,1050741.7500,1050713.1250,2858.7112,57621.1875,56596.1455,9.3635,3.0539,93.0635,2.2448,135.8275,4.4032,0.4936,1.2591,94.3455,181.0691,0.7242,0.9060,0.5010
427,2025-08-06 17:34:47,46621827.6911,-105760.7493,1567772.8750,1567748.5000,2442.4009,57681.1289,56429.0323,11.1042,2.9303,80.0431,1.0135,132.4524,4.6636,0.4880,1.0652,87.6527,179.0077,0.7899,0.8879,0.4919
428,2025-08-06 17:34:48,46513523.6382,-108304.0529,267718.7812,267693.0625,2573.0400,57585.9727,58103.3629,10.4270,2.8998,80.3025,-8.0190,143.1715,3.3108,0.4992,1.0031,87.4424,177.2797,0.7483,0.9122,0.4853
429,2025-08-06 17:34:50,46879577.0004,366053.3621,203550448.0000,203550416.0000,3292.8118,57731.5234,71998.6363,9.2261,2.9374,102.8346,-3.3771,145.7532,6.0839,0.5025,1.0426,91.2010,181.4543,0.5792,0.9013,0.4950
430,2025-08-06 17:34:51,46847713.3004,-31863.7000,33178226.0000,33178186.0000,4066.4136,63327.7305,69087.7774,11.6292,3.0139,-85.3059,0.9731,131.2304,5.3832,0.4926,1.0169,86.3741,179.9042,0.7557,0.9170,0.5028
431,2025-08-06 17:34:53,46794282.8844,-53430.4160,23819230.0000,23819204.0000,2578.9944,59107.8516,63988.3439,8.3962,2.8397,90.1486,-4.9735,124.3865,5.4039,0.4949,0.9638,85.3213,183.5118,0.6589,0.9035,0.4999
432,2025-08-06 17:34:54,46687531.2420,-106751.6424,677613.4375,677573.3750,4007.1519,65866.7109,65043.5639,7.9865,2.9004,-83.7877,2.6005,134.9700,4.0012,0.4854,1.1763,88.3998,174.2239,0.7091,0.9102,0.4981
433,2025-08-06 17:34:55,46579709.1392,-107822.1028,609.1814,560.7276,4845.3770,66260.8594,66284.5401,10.6206,3.0514,-96.7418,-2.3636,132.7639,4.8245,0.4962,0.8693,92.6530,179.9843,0.7095,0.8986,0.4784
434,2025-08-06 17:34:57,46583718.7402,4009.6011,48319916.0000,48319876.0000,4084.1018,67086.7969,74038.0450,10.8781,2.9512,-83.3014,-3.0890,139.7559,5.9981,0.4987,1.0217,91.8520,180.6209,0.7395,0.8932,0.5044
435,2025-08-06 17:34:58,46694687.6627,110968.9224,94855224.0000,94855200.0000,2788.9243,61991.4844,52252.1216,9.4424,2.7515,98.5845,-2.5916,135.5193,4.2813,0.4921,0.9163,93.0440,181.3470,0.7036,0.8985,0.5134
436,2025-08-06 17:35:00,46869484.1956,174796.5329,122906024.0000,122905976.0000,5082.4561,69977.9453,81064.2400,10.7671,2.7567,-95.7089,-4.2314,139.7271,6.2088,0.4844,0.8604,86.4867,176.4657,0.7227,0.9003,0.4806
437,2025-08-06 17:35:01,46825576.4972,-43907.6984,27681870.0000,27681820.0000,4936.1880,72058.7578,77320.1071,9.6113,2.9182,-93.9624,8.7514,133.2439,6.1156,0.4973,0.9007,93.3131,176.6120,0.6945,0.8983,0.5025
438,2025-08-06 17:35:02,46758091.3362,-67485.1610,17267136.0000,17267076.0000,5981.8848,73112.2578,68956.8925,11.0046,3.0360,-102.1280,5.2632,145.1664,5.3219,0.4822,0.9241,91.4999,182.2337,0.7665,0.8995,0.4919
439,2025-08-06 17:35:04,46651581.0108,-106510.3254,113.0622,58.4986,5456.2642,74848.1250,74840.4756,8.4850,2.9882,-97.4416,-5.0065,136.8498,5.5268,0.5129,0.8824,90.5272,183.8955,0.6190,0.9018,0.5094
440,2025-08-06 17:35:05,46691009.2358,39428.2250,64000052.0000,64000000.0000,5280.6738,75782.7188,67782.7219,9.9642,2.8963,-96.4595,2.5012,134.4833,4.0555,0.5113,1.0145,92.6710,174.8158,0.7021,0.8985,0.5041
441,2025-08-06 17:35:07,47250384.4711,559375.2353,293375520.0000,293375488.0000,4367.6045,74813.2188,57685.0109,8.6771,3.1101,-82.7370,5.1735,127.4333,4.7546,0.5064,0.7913,86.7737,182.0773,0.7373,0.9189,0.4957
442,2025-08-06 17:35:08,47144493.7683,-105890.7028,446716.4375,446693.8125,2263.4661,65859.1797,65190.8262,9.4321,3.0791,83.3076,2.1098,131.3609,6.0446,0.5021,0.8850,84.2206,181.6061,0.7267,0.8970,0.5027
443,2025-08-06 17:35:09,47052337.1142,-92156.6541,6319139.0000,6319096.0000,4309.6089,72920.0469,70406.2634,10.4893,2.8729,-85.9035,-6.1060,130.6318,5.0671,0.5135,0.9352,88.8882,177.0214,0.7133,0.8878,0.5082
444,2025-08-06 17:35:11,46967804.4360,-84532.6782,9519853.0000,9519828.0000,2495.3928,64696.9531,61611.5295,9.8992,2.9849,89.1339,2.5283,136.3555,5.8236,0.4998,0.9317,92.5419,180.4189,0.6911,0.9023,0.5049
445,2025-08-06 17:35:12,47137739.3474,169934.9114,122588864.0000,122588840.0000,2364.3877,63913.5117,52841.5276,9.2176,3.1017,81.8182,-2.8591,141.7030,4.4554,0.4948,1.0953,87.4465,177.1500,0.6704,0.8928,0.4995
446,2025-08-06 17:35:14,47076878.3937,-60860.9537,19993780.0000,19993754.0000,2671.0916,62573.4844,58102.0457,10.5367,3.0524,92.3287,-5.5342,136.6408,3.9183,0.4969,0.8337,93.5661,177.4125,0.7168,0.9018,0.4887
447,2025-08-06 17:35:15,47011025.3995,-65852.9942,17640616.0000,17640590.0000,2513.7344,61272.9766,57072.9043,11.1768,2.8355,83.2378,3.8261,139.8269,5.0845,0.5094,0.8053,89.5978,184.4501,0.6894,0.9108,0.4825
