run #,datetime,avg_loss,avg_loss_change,total_loss,cost_loss,structure_reg,pred_cost,true_cost,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
257,2025-08-05 19:55:38,78873483.1538,167970.0189,121873808.0000,121873808.0000,1.4601,69521.8750,56326.9738,10.8443,3.0475,94.0263,-0.8784,133.3854,4.5400,0.4994,1.0287,88.4329,180.4319,0.7187,0.9082,0.5033
258,2025-08-05 19:55:40,79089733.0330,216249.8792,134665952.0000,134665952.0000,1.2742,69529.6172,55659.5066,10.4217,2.9623,81.2141,-0.5592,136.5190,4.9114,0.4966,1.0014,91.2730,178.5811,0.6600,0.8896,0.5072
259,2025-08-05 19:55:41,78937827.9789,-151905.0542,39746328.0000,39746324.0000,3.0289,69433.7969,61898.5141,8.6625,3.0844,-116.6202,1.0037,128.0211,4.8175,0.4965,0.9959,88.4971,173.9847,0.7001,0.8880,0.4658
260,2025-08-05 19:55:43,78943068.5174,5240.5385,80300368.0000,80300368.0000,1.4866,69424.3281,58713.8285,9.4582,3.1000,91.4332,-2.9610,128.2394,5.3016,0.5002,1.0306,89.2578,178.3251,0.7042,0.9005,0.5023
261,2025-08-05 19:55:44,78814848.8526,-128219.6648,45477740.0000,45477736.0000,2.9449,69602.0391,61541.7530,8.9162,2.9090,92.5854,0.1839,126.1365,5.1486,0.4947,1.0891,84.5245,177.8337,0.7927,0.8819,0.5063
262,2025-08-05 19:55:46,78926351.6890,111502.8364,108028592.0000,108028592.0000,1.3163,69216.2578,56793.4322,10.9231,3.0034,92.6731,-4.5505,136.4842,4.8821,0.4967,1.1306,93.1857,179.0972,0.6879,0.9086,0.4886
263,2025-08-05 19:55:48,78626397.9812,-299953.7078,38531.8477,38526.5273,5.3204,69304.4922,69539.0914,9.6470,2.9990,-85.9754,-5.6569,127.4192,5.3948,0.5002,1.1969,83.1493,176.8791,0.7267,0.9099,0.4899
264,2025-08-05 19:55:49,78915867.9888,289470.0076,155046480.0000,155046480.0000,1.1137,68903.0469,54020.3413,10.3167,2.9972,87.3178,-3.4384,131.5862,5.0085,0.5091,1.0619,89.4293,182.8789,0.6881,0.9142,0.5083
265,2025-08-05 19:55:51,78939379.2191,23511.2302,85146344.0000,85146344.0000,1.4605,68736.7500,57707.8049,11.2345,2.9746,101.9135,0.1409,129.0192,5.6166,0.5211,1.1205,94.6822,179.0611,0.6512,0.9109,0.5151
266,2025-08-05 19:55:53,78971288.0491,31908.8300,87427128.0000,87427128.0000,1.3482,68644.8203,57469.1362,10.5211,3.1520,74.7706,-2.1446,138.4809,4.0446,0.4923,0.9575,88.5002,178.4830,0.6337,0.9035,0.4948
267,2025-08-05 19:55:54,78693773.3579,-277514.6912,4874867.0000,4874865.5000,1.5576,68155.0547,65516.0969,8.5254,3.0364,-99.1315,-2.6692,129.9459,5.0257,0.5001,1.0408,84.1182,181.4271,0.6574,0.8808,0.4897
268,2025-08-05 19:55:56,78756350.0244,62576.6666,95464320.0000,95464320.0000,1.4592,67848.5859,56170.5026,8.9316,3.0426,91.3036,0.5541,133.7265,4.3093,0.5052,1.0033,90.2425,181.7128,0.8051,0.8907,0.5079
269,2025-08-05 19:55:58,78502114.9686,-254235.0559,10367126.0000,10367120.0000,5.9199,67565.8906,63717.4926,8.2605,3.0077,-86.1338,-2.9690,143.2606,4.2501,0.4795,1.0077,87.8511,180.0421,0.6866,0.9106,0.5111
270,2025-08-05 19:55:59,78441521.6243,-60593.3443,62141912.0000,62141912.0000,1.3919,66180.7891,56758.7854,10.9331,2.9030,96.2069,2.2095,133.8534,4.5850,0.5019,0.9478,86.2372,185.1022,0.6173,0.8862,0.5076
271,2025-08-05 19:56:01,78186389.8655,-255131.7588,9300822.0000,9300815.0000,6.8271,65944.5625,69589.6800,10.0993,3.0802,-104.6049,-3.4211,139.1961,5.4682,0.5067,0.9694,90.3314,180.5724,0.6653,0.8948,0.4997
272,2025-08-05 19:56:03,78119370.7851,-67019.0804,59957200.0000,59957200.0000,1.5472,65241.3516,55986.4513,10.4692,3.0411,99.8303,2.5701,120.3933,4.6114,0.5005,0.8525,86.9534,179.4979,0.6974,0.8871,0.4963
273,2025-08-05 19:56:04,78326203.8592,206833.0740,134584816.0000,134584800.0000,10.8292,65177.6641,79043.5942,10.1319,2.9653,-76.9113,-5.8102,133.9262,7.0661,0.4834,1.0826,89.2219,184.0448,0.6896,0.8897,0.4978
274,2025-08-05 19:56:06,78068004.3962,-258199.4630,7579552.0000,7579551.0000,0.9898,65105.7930,61815.2095,9.2274,3.1314,-82.2965,4.7577,140.9468,3.5005,0.5071,0.8913,89.1822,180.5453,0.6503,0.8975,0.5068
275,2025-08-05 19:56:08,77785596.6109,-282407.7853,405864.5312,405863.4375,1.0800,65106.9102,65868.3572,7.5277,3.0201,107.1546,2.9678,136.1750,5.7401,0.5000,0.7795,89.6951,181.0261,0.6810,0.9027,0.4950
276,2025-08-05 19:56:09,77503791.6256,-281804.9853,7423.9160,7420.6689,3.2472,65088.3477,65191.3067,9.7824,3.0129,-118.0522,1.0231,130.6151,3.8081,0.4924,0.9261,94.4221,181.8278,0.7346,0.8903,0.5007
277,2025-08-05 19:56:11,77634181.5475,130389.9219,113621816.0000,113621800.0000,16.9845,65098.2148,77838.5778,11.2843,2.9239,-101.3479,-8.3200,130.0532,6.5175,0.5077,1.0660,91.5031,178.8695,0.6999,0.8977,0.4786
278,2025-08-05 19:56:13,77559742.0455,-74439.5020,56940000.0000,56940000.0000,0.9132,65085.5938,56066.5665,8.9268,3.1009,103.4785,-5.4012,124.6551,3.8308,0.4950,1.0462,87.9597,183.7024,0.6081,0.9066,0.5030
279,2025-08-05 19:56:15,77284322.7710,-275419.2746,717768.6875,717764.4375,4.2519,65086.6719,66099.2848,9.6454,3.0236,-93.9939,1.2225,139.5014,4.6820,0.4767,1.0270,86.4028,179.7728,0.7468,0.9003,0.5041
280,2025-08-05 19:56:16,77008400.1349,-275922.6361,25985.4238,25984.6621,0.7625,65085.6992,65278.3674,9.5169,3.0355,85.6156,-0.4701,138.3301,4.3177,0.4846,1.1039,89.1123,175.8005,0.5376,0.8992,0.4898
281,2025-08-05 19:56:18,76939020.7180,-69379.4169,57512792.0000,57512784.0000,9.1211,65087.7148,74151.9941,9.8741,2.8973,-79.5546,0.9021,136.1497,5.6897,0.5242,1.0145,91.7090,173.1505,0.6750,0.9140,0.5061
282,2025-08-05 19:56:20,76812744.4176,-126276.3004,41329104.0000,41329104.0000,1.8569,65088.8828,57405.0323,10.3464,2.9625,108.8973,-13.4740,139.9560,5.1571,0.5204,0.9491,89.7922,173.5947,0.8399,0.9176,0.5151
283,2025-08-05 19:56:21,76738572.5857,-74171.8319,55822116.0000,55822116.0000,0.6136,65150.2656,74080.3169,8.9589,2.9162,93.2438,-4.5888,136.5606,6.6807,0.5161,0.9530,97.5271,176.8773,0.6686,0.8893,0.4825
284,2025-08-05 19:56:23,76495879.3953,-242693.1904,7813707.0000,7813706.5000,0.6120,65123.7695,61782.7464,9.8564,3.0443,88.0588,2.7551,139.6630,5.1867,0.4772,1.1286,89.9595,182.2536,0.6144,0.9081,0.5137
285,2025-08-05 19:56:25,76307077.6851,-188801.7102,22687394.0000,22687392.0000,1.5186,65154.5430,59461.5168,10.2003,3.1289,-86.5817,-0.6724,133.7565,4.7739,0.4896,0.9061,89.3794,182.9807,0.7361,0.8887,0.4965
286,2025-08-05 19:56:26,76064452.4292,-242625.2559,6916268.5000,6916254.5000,14.1607,65161.4766,68304.7816,12.0017,3.0609,-77.7916,1.1159,136.9606,5.1905,0.5050,0.8860,94.0440,176.3772,0.7540,0.8954,0.5147
287,2025-08-05 19:56:28,75974879.0619,-89573.3673,50356896.0000,50356896.0000,0.6302,65100.2656,56618.6133,8.6526,2.8274,72.7051,-3.6480,132.9400,3.9991,0.5002,0.9714,91.9072,180.2109,0.5987,0.8947,0.5026
288,2025-08-05 19:56:30,75712052.2932,-262826.7687,280770.2812,280769.6875,0.5893,65139.3398,65772.6676,11.2562,3.0049,84.0009,0.2408,128.8868,6.2486,0.5030,1.0527,85.1170,183.1770,0.6428,0.8907,0.4979
289,2025-08-05 19:56:31,75604101.3995,-107950.8937,44514244.0000,44514244.0000,0.5035,65125.7695,57151.3249,9.1077,2.9361,88.1042,-3.0717,129.8502,4.9149,0.4893,1.0148,91.4593,178.7759,0.7208,0.8990,0.4917
290,2025-08-05 19:56:33,75343555.0204,-260546.3791,45653.3359,45651.4727,1.8614,65091.5117,64836.1382,8.8203,3.0720,-101.1701,-2.8312,135.6183,2.9257,0.5000,1.0862,93.4285,176.1056,0.7230,0.9045,0.4867
291,2025-08-05 19:56:35,75282845.8142,-60709.2063,57677176.0000,57677176.0000,0.4411,65144.4258,74221.6501,8.5467,3.2484,72.4261,-1.0957,134.5574,6.4452,0.4897,1.0752,94.2137,182.5891,0.6087,0.9001,0.4946
292,2025-08-05 19:56:36,75066678.1984,-216167.6158,12161904.0000,12161902.0000,1.5935,65112.1680,69280.4001,8.6071,2.9974,-101.6923,6.1315,128.6992,5.3638,0.5114,0.9775,94.2851,179.4331,0.7045,0.8938,0.4894
293,2025-08-05 19:56:38,74825445.9963,-241232.2020,4385643.5000,4385643.0000,0.4010,65100.7578,62597.7173,10.2934,2.9787,95.0452,2.6585,136.1336,6.1220,0.5181,1.0057,88.4135,179.1885,0.6992,0.8853,0.4974
294,2025-08-05 19:56:40,74589383.8007,-236062.1956,5423164.0000,5423160.5000,3.5304,65164.6055,67948.0195,8.6169,2.8202,-90.0621,1.3719,136.7529,3.8134,0.5128,1.1009,88.8479,182.8999,0.8084,0.8957,0.5206
295,2025-08-05 19:56:41,74356418.2574,-232965.5434,5864549.0000,5864548.5000,0.6044,65098.5234,62204.0581,10.9414,3.0007,84.1533,-0.0113,130.1867,3.5641,0.5003,1.1096,84.7313,179.0024,0.6600,0.9018,0.5083
296,2025-08-05 19:56:43,74127374.3021,-229043.9553,6559423.0000,6559407.5000,15.6503,65114.0938,68175.2339,9.9716,3.0094,-106.4515,-2.8786,138.4912,4.9950,0.4965,0.9568,92.0444,174.8708,0.6933,0.8921,0.5100
297,2025-08-05 19:56:45,73893848.9829,-233525.3192,4770355.0000,4770354.5000,0.5646,65154.1367,62543.6219,9.3704,2.9100,90.0493,-6.5457,138.3838,5.5083,0.4905,1.0234,88.8342,176.2428,0.8048,0.8978,0.4917
298,2025-08-05 19:56:46,73921453.3017,27604.3188,82119936.0000,82119936.0000,0.4002,65143.4180,54312.2497,9.4221,2.9536,74.3558,-3.7362,126.7307,4.8307,0.5142,1.1190,90.7605,176.8413,0.6592,0.9069,0.5141
299,2025-08-05 19:56:48,73750367.3710,-171085.9308,22766764.0000,22766760.0000,4.6274,65101.8594,70804.8334,9.8412,2.9679,-102.1209,6.5496,135.4488,3.4462,0.4919,0.9593,91.3484,176.7698,0.6178,0.8970,0.4921
300,2025-08-05 19:56:49,73813222.6531,62855.2821,92606952.0000,92606952.0000,0.6406,65099.2148,53597.2314,10.1929,3.1690,104.0362,6.3467,138.1426,5.4643,0.4964,0.9435,86.4176,181.5112,0.7553,0.8926,0.4875
301,2025-08-05 19:56:51,73629482.2323,-183740.4208,18507358.0000,18507356.0000,1.1680,65100.6055,59958.7091,12.0806,2.8959,107.9177,-8.5260,128.4752,4.9096,0.5092,0.8721,87.5812,181.3881,0.6566,0.8989,0.4916
302,2025-08-05 19:56:53,73424710.6587,-204771.5736,11788467.0000,11788467.0000,0.4421,65109.4492,61005.7117,12.0027,3.1583,87.6595,-0.9312,139.1842,5.7568,0.5073,0.9942,85.2681,173.8254,0.7029,0.9002,0.4996
303,2025-08-05 19:56:54,73193623.4907,-231087.1680,3405303.2500,3405298.7500,4.4233,65084.0781,67289.6856,9.1623,2.9772,-88.1511,9.2272,129.9778,4.8459,0.5041,1.0257,89.3400,182.0793,0.7642,0.9094,0.5081
304,2025-08-05 19:56:56,72956399.6465,-237223.8441,1077576.1250,1077574.8750,1.2322,65101.6680,66342.3895,11.4565,2.9458,81.3899,-4.5469,134.7437,6.5575,0.5018,1.0118,88.4272,182.6123,0.6918,0.8933,0.5029
305,2025-08-05 19:56:58,72730448.6649,-225950.9816,4041350.7500,4041350.2500,0.3857,65094.6875,62691.9048,10.0013,2.9329,81.0024,6.2909,140.0671,5.8478,0.4877,1.0022,86.2017,183.2666,0.6832,0.8948,0.5069
306,2025-08-05 19:56:59,72494681.6670,-235766.9979,585747.7500,585747.3125,0.4165,65083.1406,65997.9010,11.3531,3.0011,87.4153,-0.6504,140.2362,6.2198,0.5069,0.9203,91.8206,178.2858,0.6882,0.8857,0.5179
307,2025-08-05 19:57:01,72261795.9338,-232885.7332,998776.3750,998761.5625,14.8388,65084.9102,66279.4011,10.6043,3.0789,-99.2101,-2.7327,139.6374,4.8147,0.5026,0.9503,95.4921,184.9359,0.8092,0.8845,0.4998
308,2025-08-05 19:57:03,72128284.0963,-133511.8374,31140150.0000,31140150.0000,0.3747,65102.1484,58432.3719,9.2961,2.8648,103.2317,-2.9912,138.7680,5.4220,0.4944,1.0712,89.0138,179.7857,0.7562,0.8919,0.5049
309,2025-08-05 19:57:04,72250722.0895,122437.9932,109961640.0000,109961624.0000,13.1298,65090.1406,77623.6143,8.8411,3.0622,-83.1689,5.8507,136.0153,6.9132,0.4808,1.0943,85.7408,177.1616,0.7269,0.8999,0.5001
310,2025-08-05 19:57:06,72400081.1280,149359.0384,118552024.0000,118552024.0000,0.6065,65090.4531,52076.6147,9.7728,3.1256,105.0371,0.4820,138.7094,4.9719,0.4703,0.9800,94.0928,180.6255,0.6948,0.9015,0.5319
311,2025-08-05 19:57:08,72205146.5649,-194934.5631,11775462.0000,11775432.0000,30.0333,65115.4609,69216.9286,9.6069,3.0563,-94.2873,-1.0340,141.4213,5.4463,0.4916,0.9545,92.3012,183.8469,0.7448,0.9061,0.5076
312,2025-08-05 19:57:09,72013986.9412,-191159.6236,12563347.0000,12563344.0000,3.0885,65088.8359,60852.3717,9.6092,3.2154,-99.0225,3.1208,137.3193,4.6456,0.4966,1.1256,89.6653,180.2666,0.6479,0.9017,0.4763
313,2025-08-05 19:57:11,72134682.3184,120695.3772,109791696.0000,109791640.0000,58.2985,65089.5039,77613.2922,12.0774,2.9301,-91.1681,-0.7464,136.5392,6.4997,0.4966,1.0659,91.4970,182.1560,0.7431,0.9015,0.4975
314,2025-08-05 19:57:13,72019784.6168,-114897.7017,36056804.0000,36056804.0000,0.6643,65083.1914,72260.2189,9.9773,3.1244,76.0616,0.7736,130.2438,7.5776,0.4922,1.0651,94.4459,179.3851,0.6522,0.8942,0.5023
315,2025-08-05 19:57:14,71870817.8085,-148966.8083,25095240.0000,25095240.0000,0.6259,65084.3789,59096.8630,11.2775,3.0092,99.5706,-0.0114,125.9401,5.4517,0.4885,1.0150,95.4504,175.8888,0.6508,0.8958,0.5004
316,2025-08-05 19:57:16,71758888.9293,-111928.8791,36501332.0000,36501292.0000,41.7447,65143.0117,72364.1374,12.8448,3.1163,-87.7900,0.0585,132.3515,3.6462,0.5068,0.8695,87.3549,175.3516,0.5811,0.8991,0.5125
317,2025-08-05 19:57:17,71706128.2955,-52760.6338,55033768.0000,55033768.0000,0.4952,65099.2461,56232.4722,9.9369,2.8867,106.9150,-3.6217,136.4522,3.7631,0.5011,0.9204,86.9986,184.5810,0.6480,0.8997,0.5030
318,2025-08-05 19:57:19,71480901.6259,-225226.6696,84048.1016,84047.3672,0.7356,65087.7461,64741.2398,10.9393,2.9211,88.4407,6.5474,131.5661,6.3259,0.4933,1.0328,86.4371,185.2042,0.7551,0.8993,0.5032
319,2025-08-05 19:57:21,71301824.9437,-179076.6822,14355463.0000,14355440.0000,23.4466,65103.3633,69631.9114,8.3838,2.8424,-82.1698,-1.4277,134.4915,4.5072,0.4953,1.0288,87.9395,185.8587,0.6324,0.8951,0.5005
320,2025-08-05 19:57:22,71134361.6532,-167463.2904,17713572.0000,17713572.0000,0.4002,65088.0898,60057.6737,10.8085,3.0751,87.0803,-2.8109,128.5453,3.6963,0.4870,1.0199,91.2890,182.0753,0.7150,0.9056,0.4944
321,2025-08-05 19:57:24,70976439.3615,-157922.2918,20441310.0000,20441306.0000,4.3528,65098.9297,70502.8017,10.0619,2.9791,81.6256,1.8888,141.7408,6.6537,0.4790,0.9465,90.7479,176.7563,0.6775,0.8913,0.5011
322,2025-08-05 19:57:26,70762899.8961,-213539.4654,2216779.5000,2216731.5000,47.9777,65224.0469,67003.5889,8.1101,2.9571,-85.3133,2.7348,131.0792,4.7378,0.4989,0.9846,96.4012,182.7355,0.6913,0.9162,0.5079
323,2025-08-05 19:57:27,70596489.6921,-166410.2040,17012464.0000,17012404.0000,60.3886,65366.1094,70295.9648,9.4433,3.0448,-89.7206,-1.0449,139.5568,5.4662,0.4852,1.0455,94.0429,178.3041,0.6831,0.9019,0.4936
324,2025-08-05 19:57:29,70379993.1567,-216496.5353,451613.2812,451612.2500,1.0194,65109.6719,65912.8914,9.3006,2.9927,98.0222,-4.6747,126.4084,6.0094,0.5072,0.9271,91.0012,180.0591,0.6208,0.8963,0.5080
325,2025-08-05 19:57:30,70248666.1686,-131326.9882,27698774.0000,27698722.0000,52.6607,65539.0859,71829.5224,8.5781,2.9376,-80.9972,1.1292,138.2764,5.1816,0.4906,1.0163,88.5086,180.2492,0.6193,0.8881,0.4986
326,2025-08-05 19:57:32,70033179.6027,-215486.5659,118.2401,45.6793,72.5608,66678.8125,66686.8886,9.6854,2.9802,-93.9416,-5.3971,138.0064,4.2878,0.4974,0.9631,89.4650,173.2643,0.7417,0.9068,0.4928
327,2025-08-05 19:57:34,69939357.4877,-93822.1150,39353408.0000,39353348.0000,61.4937,67037.2969,74535.2314,9.1765,3.0589,-85.5006,-1.3816,141.9951,6.2903,0.5099,0.8569,81.5731,179.7412,0.7083,0.8905,0.5048
328,2025-08-05 19:57:35,69748873.2651,-190484.2225,7460604.5000,7460532.5000,72.0864,68188.9844,64924.3408,9.4141,3.0909,-80.2900,-7.5992,139.2874,4.8417,0.4908,0.8888,89.6875,181.2403,0.7003,0.8927,0.4850
329,2025-08-05 19:57:37,69739284.2643,-9589.0008,66594092.0000,66594092.0000,1.0501,65963.6328,56209.9471,9.9921,2.9923,98.9963,4.1297,131.8904,5.4856,0.5126,1.0412,91.9521,178.5949,0.7342,0.8820,0.4897
330,2025-08-05 19:57:39,69925698.2150,186413.9507,131255888.0000,131255888.0000,1.0536,66416.1250,52722.7549,10.2127,3.1231,104.4624,2.0849,132.3168,5.3726,0.5005,1.0761,90.7154,181.7639,0.6725,0.8897,0.5192
331,2025-08-05 19:57:40,69726421.5006,-199276.7144,3965188.7500,3965105.7500,82.9852,68604.7578,70984.7626,9.2114,3.0678,-102.2208,-1.7535,141.4932,5.8487,0.5075,0.9801,88.5068,178.3145,0.7585,0.9095,0.4893
332,2025-08-05 19:57:42,69522164.4600,-204257.0407,1913145.2500,1913084.0000,61.1922,68703.0078,70356.1795,10.8081,3.0149,-81.4923,1.7334,130.8030,2.6405,0.5108,1.0471,87.5051,180.9452,0.7212,0.8860,0.5147
333,2025-08-05 19:57:44,69493927.5337,-28236.9263,60119364.0000,60119268.0000,94.5621,69019.1953,78286.5928,10.1706,3.0338,-91.5453,-1.4975,134.5969,6.9181,0.4872,0.9130,89.7197,181.0604,0.7041,0.8902,0.5038
334,2025-08-05 19:57:45,69286141.9337,-207785.5999,93631.4375,93537.1562,94.2805,69077.4219,68711.8773,9.7246,2.9297,-95.1401,-8.4041,137.1559,4.1771,0.5044,0.9779,89.5480,180.1315,0.6635,0.8971,0.5097
335,2025-08-05 19:57:47,69084773.6116,-201368.3222,1827850.5000,1827754.0000,96.4592,69144.4688,70760.3513,11.2426,2.9135,-92.2367,-3.6752,129.6755,5.0716,0.5083,0.9917,88.0767,182.8711,0.6800,0.9119,0.5001
336,2025-08-05 19:57:49,69152572.1187,67798.5071,91865072.0000,91865072.0000,0.3830,66691.0000,55235.1788,9.9840,3.1263,83.2907,3.3589,139.1267,5.3410,0.4992,1.0311,88.3841,179.6460,0.6779,0.8993,0.4918
337,2025-08-05 19:57:50,68990998.0797,-161574.0389,14702219.0000,14702121.0000,98.3375,69267.9219,73850.8310,9.2073,2.9549,-100.2962,-4.4946,145.7836,5.1479,0.5038,1.0299,90.1903,175.1143,0.6286,0.8914,0.5099
338,2025-08-05 19:57:52,68963748.6535,-27249.4263,59780776.0000,59780692.0000,82.0045,69277.4141,60036.1467,10.8721,3.3105,-85.3818,-0.6684,137.8246,4.2989,0.4950,0.9165,88.8638,176.7598,0.7410,0.9076,0.4958
339,2025-08-05 19:57:54,68929046.8226,-34701.8308,57199888.0000,57199828.0000,61.0400,69134.6641,60095.0804,9.2970,2.7476,87.5011,-5.8246,133.4282,5.4032,0.5110,0.9867,92.2742,173.0238,0.7257,0.9074,0.4851
340,2025-08-05 19:57:55,69132770.3320,203723.5093,138195104.0000,138195040.0000,60.0893,69152.0781,55101.4034,10.3658,3.0553,78.9472,-1.4472,136.5408,4.8849,0.4811,0.8774,88.3668,178.3002,0.7562,0.9146,0.5132
341,2025-08-05 19:57:57,69423711.2753,290940.9433,168343648.0000,168343632.0000,21.0501,69084.2578,53576.4894,9.3034,2.7436,77.7947,-2.5831,135.5993,4.7250,0.5056,0.9572,89.6851,179.0552,0.6858,0.8896,0.4848
342,2025-08-05 19:57:59,69254030.9499,-169680.3254,11393123.0000,11393040.0000,83.3896,69063.8750,65029.5511,9.5099,3.0243,-93.9621,-0.8513,137.5688,4.1449,0.5032,1.0412,89.6711,179.6251,0.6902,0.9063,0.4931
343,2025-08-05 19:58:00,69056796.1687,-197234.7812,1602602.5000,1602501.0000,101.4502,69147.2266,70660.2671,10.7370,2.8519,-96.5058,2.7676,135.8120,4.7847,0.4871,0.9085,89.4626,179.6911,0.7296,0.8933,0.5155
344,2025-08-05 19:58:02,68868192.7300,-188603.4387,4177311.5000,4177213.2500,98.3106,69345.7188,71788.5559,8.9719,2.9207,-91.7801,-1.6684,134.4598,5.4030,0.5010,0.8770,91.7665,178.8918,0.6842,0.9018,0.5046
345,2025-08-05 19:58:04,68672419.1612,-195773.5688,1326405.6250,1326311.5000,94.1106,69229.6641,67853.1737,8.6833,3.0016,-100.6308,3.6731,135.6584,5.1392,0.4854,0.9226,84.4375,178.1768,0.6685,0.9025,0.4950
346,2025-08-05 19:58:06,68474779.1388,-197640.0224,289060.0000,288971.4062,88.6032,69230.0000,69872.5055,8.0267,2.9833,-86.1780,2.0244,129.4104,5.6892,0.4906,1.0046,88.0242,183.1508,0.7687,0.8763,0.5144
347,2025-08-05 19:58:07,68399399.0952,-75380.0436,42317908.0000,42317904.0000,3.4679,66518.9453,74294.1747,9.4846,3.0124,101.1605,4.1264,133.5492,7.2613,0.4947,1.0333,89.9531,182.7173,0.6485,0.8966,0.4980
348,2025-08-05 19:58:09,68233440.7386,-165958.3566,10645891.0000,10645891.0000,0.0425,65846.5312,61946.7350,9.5909,3.0016,80.6523,-6.4136,131.8301,5.6761,0.4954,1.0576,88.1627,176.0229,0.7773,0.8828,0.4974
349,2025-08-05 19:58:11,68039059.6459,-194381.0927,394524.5000,394439.3750,85.1190,69316.3203,68565.6617,10.0291,2.8563,-69.3157,-4.1634,130.2435,4.5523,0.5043,0.9319,89.3716,180.6786,0.7517,0.8984,0.4923
350,2025-08-05 19:58:12,67846140.7533,-192918.8926,517546.9688,517447.2500,99.7135,69119.0625,69978.8336,10.6301,2.9300,-95.8937,1.0735,128.6597,5.2139,0.5110,0.8686,93.3068,183.7258,0.7403,0.9154,0.5067
351,2025-08-05 19:58:14,67672808.5973,-173332.1560,7006652.5000,7006554.0000,98.4992,69117.5703,72281.3244,10.9158,3.0491,-86.4738,-0.4796,134.4899,6.3492,0.4832,1.1510,91.3133,175.7036,0.7863,0.9027,0.4928
352,2025-08-05 19:58:15,67608591.1865,-64217.4108,45068280.0000,45068280.0000,0.0278,65802.2500,57778.3335,11.5748,2.9767,79.8938,0.1219,142.1354,4.0859,0.5116,0.9349,88.0893,181.0610,0.7482,0.9078,0.4881
353,2025-08-05 19:58:17,67638564.3333,29973.1468,78189176.0000,78189112.0000,66.9857,69023.9766,58455.2139,10.8604,2.8129,92.4996,3.2925,141.8348,5.2869,0.5015,0.9592,90.1141,178.1501,0.6248,0.8932,0.5109
354,2025-08-05 19:58:19,67447507.0285,-191057.3048,4374.7334,4278.4448,96.2884,69109.7109,69031.5344,9.8892,3.0889,-89.1229,-3.2055,131.2189,5.7348,0.5001,0.9745,89.3599,181.4199,0.7043,0.9182,0.5023
355,2025-08-05 19:58:20,67257565.2025,-189941.8260,18253.8789,18158.7891,95.0893,69040.6484,69201.7120,11.4575,2.9691,-103.8641,-0.2108,133.2014,4.0550,0.5056,1.1460,93.7190,184.0307,0.6895,0.8936,0.4974
356,2025-08-05 19:58:22,67120043.4632,-137521.7393,18299892.0000,18299826.0000,65.1909,69140.2344,64027.2505,9.9366,3.0808,-92.1213,2.7591,133.7022,3.8930,0.5033,0.9797,84.4256,180.8492,0.7164,0.9002,0.5024
357,2025-08-05 19:58:24,67255169.1902,135125.7270,115359928.0000,115359928.0000,0.0122,65560.8281,52723.3853,9.4654,2.9816,111.3459,1.8729,123.7646,4.7890,0.5105,1.0742,89.9899,181.9633,0.7219,0.8950,0.4948
358,2025-08-05 19:58:26,67291619.7343,36450.5442,80304552.0000,80304464.0000,84.4231,68990.2031,58279.4301,8.8307,3.1489,-86.0776,-0.8783,131.1612,5.1501,0.4912,1.0476,89.9349,181.9383,0.7416,0.9072,0.5067
359,2025-08-05 19:58:27,67237090.4426,-54529.2917,47715696.0000,47715604.0000,92.1937,68884.2734,77140.4922,9.6219,2.7294,97.1403,-0.8209,135.8134,7.0680,0.4910,1.0294,82.2142,184.5129,0.6715,0.8988,0.5116
360,2025-08-05 19:58:29,67065466.4580,-171623.9846,5452456.0000,5452456.0000,0.0812,65299.4805,68090.3975,9.0407,3.0764,92.6607,0.4222,139.7133,6.2016,0.5010,1.0040,92.7580,184.6505,0.7147,0.8846,0.4924
361,2025-08-05 19:58:31,66945269.9803,-120196.4777,23674538.0000,23674538.0000,0.0662,65250.2734,59434.7097,9.2926,3.0387,106.9764,-4.2090,141.1660,5.3674,0.4921,1.1257,88.1065,184.0500,0.6583,0.8893,0.4962
362,2025-08-05 19:58:32,66785959.0687,-159310.9115,9274801.0000,9274720.0000,81.3368,68991.9062,72631.9081,9.0058,3.0434,-87.4201,1.4931,139.4118,6.0330,0.5090,1.0743,84.8070,182.5230,0.7034,0.8971,0.4930
363,2025-08-05 19:58:34,66689020.7738,-96938.2950,31597414.0000,31597358.0000,55.7609,68905.5078,62186.9444,8.1640,3.1451,-96.2202,1.0508,129.8371,5.5325,0.5038,1.0082,88.7079,180.7608,0.6777,0.8873,0.4902
364,2025-08-05 19:58:36,66677821.8706,-11198.9032,62612620.0000,62612620.0000,0.0190,65155.6445,55698.0241,9.5685,3.0605,78.1934,2.4063,135.3879,4.8979,0.5077,1.0228,88.7039,179.6848,0.7220,0.9007,0.5173
365,2025-08-05 19:58:37,66826753.8216,148931.9510,121038088.0000,121037984.0000,103.8144,68908.0312,82057.6095,11.5662,2.9738,-86.4982,-8.2209,139.2484,6.3718,0.4797,0.9550,89.7558,181.9102,0.5884,0.8815,0.5033
366,2025-08-05 19:58:39,66678297.7538,-148456.0678,12491903.0000,12491833.0000,70.2083,69159.5781,64935.1859,9.0348,3.0957,-89.0230,-3.9639,134.7529,4.8399,0.4996,1.0279,89.2954,178.3381,0.6614,0.8953,0.4927
