run #,datetime,avg_loss,avg_loss_change,loss,pred_cost,true_cost,rel_error,accuracy_5pct,accuracy_10pct,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
2083,2025-08-05 20:47:00,32563680.0421,-12990.4503,5517562.5000,58824.8672,56475.9175,0.0416,64.5,92.3,9.9431,2.9747,74.4442,-6.1979,132.7903,3.8988,0.5136,1.1627,95.0102,181.3189,0.6449,0.9073,0.4971
2084,2025-08-05 20:47:01,32563644.9864,-35.0557,32490624.0000,67534.0938,61834.0402,0.0922,64.5,92.4,9.0971,3.1098,78.3938,-1.2948,141.1551,5.8264,0.4959,1.0435,87.5342,178.8643,0.6772,0.8979,0.5003
2085,2025-08-05 20:47:03,32548274.5672,-15370.4193,516320.8438,75897.8984,75179.3423,0.0096,64.6,92.4,10.4100,2.9207,-92.3649,0.2600,133.0513,5.9457,0.5140,0.8660,90.1780,178.2199,0.6821,0.9061,0.5060
2086,2025-08-05 20:47:04,32537213.2179,-11061.3493,9474300.0000,59337.5430,62415.5770,0.0493,64.7,92.5,8.6292,3.0763,84.5215,-2.5514,134.5047,5.2259,0.5113,1.1251,91.4738,178.2929,0.7870,0.8829,0.4879
2087,2025-08-05 20:47:05,32548545.8862,11332.6683,56188492.0000,77687.2031,70191.3037,0.1068,64.6,92.4,10.5383,2.8601,-70.3827,-2.7360,132.8585,5.1949,0.4829,0.9134,88.9459,181.4211,0.6634,0.8924,0.5037
2088,2025-08-05 20:47:07,32532989.9809,-15555.9054,67815.4844,69547.2500,69286.8323,0.0038,64.6,92.4,10.0885,2.9587,-94.2242,-7.7399,125.9142,5.1624,0.5041,1.0113,93.8651,180.8083,0.7263,0.9069,0.4993
2089,2025-08-05 20:47:08,32528461.1499,-4528.8310,23072262.0000,79482.3516,74678.9909,0.0643,64.5,92.4,8.9577,2.9691,-76.1050,4.7441,140.4366,6.3224,0.5003,1.0045,89.7527,180.8686,0.7330,0.8861,0.5030
2090,2025-08-05 20:47:10,32514040.8196,-14420.3302,2389971.0000,64410.8438,65956.7965,0.0234,64.5,92.4,9.8000,3.0252,79.7896,0.0328,139.0322,6.1636,0.5046,1.0865,88.2839,177.4869,0.7657,0.8955,0.4851
2091,2025-08-05 20:47:11,32499178.8834,-14861.9362,1437732.1250,67135.8203,65936.7663,0.0182,64.5,92.4,9.1994,3.0737,-86.7232,-2.1327,135.0497,5.0112,0.5137,0.8875,89.6734,182.1148,0.6743,0.9194,0.5005
2092,2025-08-05 20:47:12,32485454.4775,-13724.4059,3787721.7500,61124.2422,63070.4498,0.0309,64.5,92.4,10.4269,3.0288,89.9930,4.6134,134.1097,6.1584,0.4797,1.1274,92.5464,176.3889,0.7097,0.9039,0.4930
2093,2025-08-05 20:47:14,32474124.2518,-11330.2257,8771292.0000,57844.3008,54882.6639,0.0540,64.5,92.4,10.7162,2.9582,73.5983,4.0136,135.5590,4.2811,0.5060,1.0347,93.4095,178.1158,0.6958,0.8898,0.4853
2094,2025-08-05 20:47:15,32458828.6275,-15295.6243,445087.0312,67214.6250,67881.7735,0.0098,64.5,92.4,10.4113,3.0220,-88.3099,-0.8909,138.0808,4.5153,0.4892,0.9313,95.8359,178.6220,0.6830,0.9060,0.4969
2095,2025-08-05 20:47:16,32454110.5470,-4718.0805,22574450.0000,68306.2578,73057.5149,0.0650,64.5,92.4,9.6452,3.0596,-95.2318,-2.4490,143.9585,5.9634,0.5014,0.9655,86.2692,177.3906,0.7492,0.9013,0.5011
2096,2025-08-05 20:47:18,32440331.8918,-13778.6552,3574049.2500,67476.7812,69367.2981,0.0273,64.6,92.5,10.6307,2.9557,-99.0666,-4.0968,135.6152,5.0895,0.5076,0.9878,84.7036,184.5751,0.7487,0.9019,0.4945
2097,2025-08-05 20:47:19,32425190.0156,-15141.8762,687817.5625,56527.2812,57356.6301,0.0145,64.7,92.5,10.7702,2.8638,92.8659,-2.6056,132.0584,4.4276,0.4810,1.0625,90.1104,184.2375,0.5837,0.8905,0.4979
2098,2025-08-05 20:47:20,32417065.4775,-8124.5381,15379909.0000,65239.6133,61317.8912,0.0640,64.6,92.5,10.0420,3.1124,86.8325,5.4811,132.8833,6.1326,0.5180,0.8635,90.0679,175.0868,0.6499,0.9043,0.4928
2099,2025-08-05 20:47:22,32406710.6345,-10354.8430,10682250.0000,58991.6797,62260.0508,0.0525,64.5,92.5,12.1375,2.9669,89.7710,-2.4920,144.2221,5.5893,0.5234,1.0421,91.2872,179.0519,0.6724,0.8993,0.4963
2100,2025-08-05 20:47:23,32391819.1213,-14891.5132,1134532.8750,57119.1172,56053.9727,0.0190,64.6,92.5,8.5601,2.8963,87.3343,-3.6921,133.1336,3.9586,0.5083,1.1033,90.2654,181.1075,0.6431,0.9118,0.5016
2101,2025-08-05 20:47:24,32387388.6181,-4430.5032,23083332.0000,59243.5391,64048.0515,0.0750,64.5,92.5,8.2626,2.9780,100.7585,-1.9430,136.3911,5.3727,0.5013,1.0414,88.9592,184.9838,0.6939,0.9029,0.4877
2102,2025-08-05 20:47:26,32374452.4270,-12936.1911,5195515.0000,55782.1172,53502.7514,0.0426,64.5,92.5,10.3283,2.9855,90.8524,6.0005,128.7137,4.7055,0.4897,0.9862,94.2285,174.9689,0.7233,0.9053,0.4948
2103,2025-08-05 20:47:27,32367264.4097,-7188.0173,17258052.0000,68079.8438,72234.1234,0.0575,64.4,92.5,9.0169,2.9784,101.6077,-5.8439,131.8915,6.7414,0.5089,0.9933,93.5663,182.0363,0.6413,0.8946,0.4793
2104,2025-08-05 20:47:29,32357411.7617,-9852.6480,11637293.0000,58244.7266,61656.0724,0.0553,64.4,92.5,8.5889,2.9797,101.2682,-3.0757,141.3371,5.2160,0.4946,1.1237,89.0606,181.7557,0.7004,0.8983,0.4915
2105,2025-08-05 20:47:30,32349101.8849,-8309.8768,14865121.0000,62334.1875,66189.7187,0.0582,64.4,92.5,8.9669,3.0643,99.4042,2.9896,141.8967,5.9788,0.5003,1.0754,88.6638,180.6739,0.6931,0.9070,0.4883
2106,2025-08-05 20:47:31,32339068.6447,-10033.2402,11219098.0000,67103.4062,63753.9154,0.0525,64.4,92.5,11.6158,3.1087,-80.4839,0.7720,138.3826,5.3648,0.4900,1.0032,94.9815,181.8580,0.7496,0.8769,0.5162
2107,2025-08-05 20:47:32,32351474.3378,12405.6931,58477864.0000,66238.9844,58591.9039,0.1305,64.4,92.4,10.0537,3.1636,79.7731,-3.2170,135.7511,5.8124,0.4968,0.8654,90.8116,186.8476,0.6798,0.8969,0.5143
2108,2025-08-05 20:47:34,32337671.4600,-13802.8778,3255008.0000,65767.7891,67571.9528,0.0267,64.4,92.4,8.7613,3.0267,-72.6253,6.2356,131.4522,3.3433,0.5157,1.0112,91.0270,182.6710,0.6433,0.9014,0.5085
2109,2025-08-05 20:47:35,32324526.8711,-13144.5889,4615733.5000,54642.2031,56790.6278,0.0378,64.5,92.4,11.1719,2.9330,95.1968,-7.8482,122.7580,4.6755,0.4875,1.0082,88.1875,178.3642,0.7920,0.9031,0.5016
2110,2025-08-05 20:47:37,32313505.7584,-11021.1127,9069979.0000,75343.6016,72331.9603,0.0416,64.5,92.4,9.6773,2.9358,80.3208,-0.1865,133.0467,6.8399,0.5096,1.0817,92.8692,180.8600,0.6890,0.9163,0.4879
2111,2025-08-05 20:47:38,32302398.5354,-11107.2230,8866158.0000,65992.6328,68970.2456,0.0432,64.5,92.4,10.7359,3.0707,-88.2046,-1.7962,133.4255,5.8234,0.4878,1.0821,91.6262,178.0117,0.7613,0.8854,0.4863
2112,2025-08-05 20:47:39,32287546.9903,-14851.5451,935935.3125,60208.5234,59241.0840,0.0163,64.6,92.5,10.3311,3.2183,-88.7272,0.3956,135.1348,3.7734,0.4979,0.9739,89.7045,184.1806,0.7361,0.8802,0.4965
2113,2025-08-05 20:47:40,32273651.1943,-13895.7960,2925730.0000,61985.7461,60275.2702,0.0284,64.7,92.5,9.9771,3.1178,-92.2066,3.6639,127.1440,4.3876,0.4919,0.9818,88.8139,178.3315,0.6698,0.9011,0.5008
2114,2025-08-05 20:47:42,32260490.2464,-13160.9478,4451407.5000,66218.7734,68328.6076,0.0309,64.7,92.5,9.5833,2.9357,-101.6455,-10.5056,123.8835,4.6697,0.4987,0.9307,92.6763,182.9112,0.6742,0.8931,0.4997
2115,2025-08-05 20:47:43,32246231.6958,-14258.5506,2103655.7500,58951.7930,57501.3927,0.0252,64.7,92.5,10.5543,3.0795,81.4809,5.4022,126.6534,4.9842,0.4989,1.0221,90.2138,188.4647,0.6859,0.9051,0.4985
2116,2025-08-05 20:47:45,32262285.0930,16053.3971,66215220.0000,76872.8516,68735.5780,0.1184,64.7,92.5,9.4892,2.9492,-62.7521,1.3238,138.9256,5.5123,0.4882,1.1298,88.2889,183.1008,0.6974,0.8984,0.4996
2117,2025-08-05 20:47:46,32247506.1069,-14778.9860,975171.6875,67389.4844,68376.9950,0.0144,64.7,92.5,10.8432,2.9509,-92.8222,-3.9771,141.3942,4.2052,0.4973,0.9361,89.3010,177.9959,0.7181,0.9011,0.5183
2118,2025-08-05 20:47:47,32239655.1159,-7850.9911,15619107.0000,66109.7500,70061.8510,0.0564,64.6,92.5,8.8445,2.9285,-80.6842,0.2407,138.2191,3.0527,0.5125,0.8992,92.3476,181.3208,0.6458,0.8969,0.4923
2119,2025-08-05 20:47:49,32235187.9346,-4467.1813,22773698.0000,61788.7578,66560.9381,0.0717,64.6,92.5,10.6748,3.1702,-104.2346,2.2635,134.3876,4.5088,0.4989,0.9213,92.1394,177.6103,0.5781,0.9085,0.5061
2120,2025-08-05 20:47:50,32220078.6942,-15109.2404,203598.3594,57831.7305,57380.5132,0.0079,64.7,92.5,8.8863,2.8818,100.4219,1.4864,135.7162,4.4660,0.5108,1.0531,91.9158,182.1312,0.6310,0.9003,0.4838
2121,2025-08-05 20:47:51,32209483.7382,-10594.9560,9748177.0000,59036.6641,55914.4581,0.0558,64.6,92.5,10.2228,2.9996,86.0007,1.8254,142.1586,4.7817,0.4916,1.0239,88.7069,181.1277,0.6547,0.9067,0.4761
2122,2025-08-05 20:47:53,32194316.2133,-15167.5249,23995.9453,65290.1797,65445.0873,0.0024,64.7,92.6,9.9970,3.0685,-89.9143,-1.2310,138.4490,4.5922,0.4908,0.9723,90.8309,179.7978,0.6975,0.8993,0.4925
2123,2025-08-05 20:47:54,32185855.0168,-8461.1965,14231196.0000,65202.6367,68975.0654,0.0547,64.7,92.6,9.4091,2.8723,-87.0575,4.5092,139.2425,3.4314,0.4910,1.0193,89.8415,180.7494,0.6661,0.9093,0.4712
2124,2025-08-05 20:47:55,32185779.7160,-75.3009,32025916.0000,58295.4453,52636.2997,0.1075,64.7,92.5,9.3262,3.1403,85.9632,-5.6334,135.9618,4.4279,0.5001,0.9031,90.7277,185.2476,0.6786,0.9065,0.5144
2125,2025-08-05 20:47:57,32170694.9509,-15084.7650,130654.0078,66146.4141,66507.8771,0.0054,64.7,92.5,8.6767,2.9528,-89.8639,-6.0886,137.2501,4.4669,0.5033,1.2121,90.2128,182.2184,0.7833,0.9081,0.5042
2126,2025-08-05 20:47:58,32155593.5838,-15101.3671,65188.4609,57569.3672,57824.6861,0.0044,64.8,92.5,9.7960,3.0895,92.6734,-3.1031,133.3763,5.3145,0.4805,1.0410,94.0709,178.5548,0.7188,0.9078,0.5170
2127,2025-08-05 20:47:59,32140496.3708,-15097.2130,43821.5352,69496.5938,69287.2563,0.0030,64.8,92.5,10.1707,3.0220,-74.5229,-2.5530,129.6946,4.2156,0.5065,0.9471,89.6373,184.5453,0.6035,0.9000,0.4947
2128,2025-08-05 20:48:01,32144935.4853,4439.1145,41586932.0000,64249.7578,57800.9662,0.1116,64.8,92.4,10.6780,2.9664,73.8482,-1.2092,137.0842,5.3755,0.5143,0.9724,91.2998,183.4734,0.6298,0.9047,0.5059
2129,2025-08-05 20:48:02,32147464.3235,2528.8382,37528832.0000,55714.3086,61840.3851,0.0991,64.7,92.4,13.0767,2.8843,85.4943,14.9537,137.9908,4.7905,0.4925,0.9713,90.6801,185.1168,0.6799,0.9070,0.5126
2130,2025-08-05 20:48:03,32143865.6445,-3598.6790,24482278.0000,54195.3281,59143.2842,0.0837,64.7,92.5,9.5061,2.9831,104.5497,-2.5252,141.9979,3.4739,0.5001,0.8934,90.7268,183.6985,0.6475,0.9047,0.5022
2131,2025-08-05 20:48:05,32133796.7375,-10068.9069,10687025.0000,67106.7188,70375.8195,0.0465,64.7,92.5,11.3974,3.0314,-98.2741,9.4457,143.1656,5.4831,0.4997,0.9943,86.5689,180.3360,0.7501,0.9010,0.4974
2132,2025-08-05 20:48:06,32119376.6024,-14420.1351,1390068.6250,58074.7852,59253.7972,0.0199,64.7,92.5,8.6129,2.9087,90.5905,-1.3314,127.4406,4.9740,0.5107,0.9480,94.3903,177.1353,0.7067,0.9034,0.5089
2133,2025-08-05 20:48:07,32108521.6626,-10854.9398,8965790.0000,56280.4844,59274.7770,0.0505,64.7,92.5,8.6172,2.9402,99.7487,-8.4334,137.9357,4.3724,0.4870,0.8988,90.7743,180.3818,0.6298,0.9198,0.4689
2134,2025-08-05 20:48:09,32095128.8105,-13392.8521,3528175.2500,62078.1758,63956.5187,0.0294,64.8,92.5,10.4399,3.0633,86.4097,-1.7933,128.9311,6.0437,0.5071,1.0456,91.4505,174.9806,0.6663,0.8964,0.5026
2135,2025-08-05 20:48:10,32080851.4199,-14277.3905,1612900.0000,68794.1250,67524.1220,0.0188,64.8,92.5,8.8253,2.8850,-88.1784,2.2754,132.4920,4.2691,0.5043,0.9212,88.2489,179.1870,0.6536,0.9000,0.5106
2136,2025-08-05 20:48:12,32067459.5178,-13391.9021,3475748.5000,63050.5078,64914.8433,0.0287,64.8,92.5,9.3336,3.0339,-94.2028,-1.5568,135.3513,3.0612,0.5059,0.9392,84.6095,180.1259,0.7756,0.8854,0.4975
2137,2025-08-05 20:48:13,32052626.6012,-14832.9166,369516.7500,62056.9453,62664.8258,0.0097,64.9,92.6,9.4144,3.0808,-108.6173,2.1271,137.5920,3.8769,0.5178,0.9970,88.4547,179.3106,0.7645,0.8975,0.5029
2138,2025-08-05 20:48:14,32038633.4364,-13993.1648,2135240.2500,65904.2188,64442.9728,0.0227,65.0,92.7,10.6966,3.1122,-91.5239,2.3582,133.8662,4.7882,0.4896,0.9224,88.6349,180.0428,0.6258,0.8833,0.5059
2139,2025-08-05 20:48:16,32024236.4695,-14396.9669,1243521.2500,67524.2812,68639.4177,0.0162,65.0,92.7,9.9826,3.0327,89.4634,1.2858,127.8975,6.6543,0.5066,0.9837,90.2314,176.0489,0.6619,0.8976,0.4957
2140,2025-08-05 20:48:17,32010478.0500,-13758.4195,2581218.7500,68043.3125,66436.6917,0.0242,65.0,92.7,8.3582,2.8937,-85.1598,-1.5242,133.6723,4.0197,0.5119,1.1226,91.1280,173.7728,0.6746,0.9134,0.4982
2141,2025-08-05 20:48:18,32018947.2055,8469.1555,50142940.0000,68772.4609,61691.2939,0.1148,65.0,92.6,9.2326,2.9615,65.6488,-0.4449,129.8510,5.9597,0.4826,1.1374,91.5797,185.2800,0.6964,0.9037,0.5029
2142,2025-08-05 20:48:20,32005536.2827,-13410.9228,3292750.5000,70325.8906,68511.2998,0.0265,65.0,92.6,11.5141,3.0120,-85.0690,2.0115,137.8179,4.8425,0.4979,1.0000,90.9017,181.6469,0.7618,0.9122,0.5013
2143,2025-08-05 20:48:21,31992844.6167,-12691.6660,4807296.0000,71773.2031,69580.6494,0.0315,65.0,92.6,9.2946,2.9896,-77.1134,0.7333,131.3306,5.6049,0.5101,1.0746,93.0047,177.8826,0.7175,0.9178,0.5089
2144,2025-08-05 20:48:22,31977968.0112,-14876.6055,97402.5078,57265.0234,57577.1158,0.0054,65.1,92.6,9.7125,3.0555,116.6002,-1.4450,133.3637,6.0291,0.5007,0.8113,86.6832,181.4852,0.7136,0.8949,0.5162
2145,2025-08-05 20:48:24,31964309.0699,-13658.9414,2679538.7500,67744.4609,69381.3897,0.0236,65.2,92.6,12.7181,3.0568,-80.8502,-8.1689,132.8614,4.2254,0.4960,1.0044,91.0704,184.9148,0.6845,0.9018,0.5029
2146,2025-08-05 20:48:25,31950338.8584,-13970.2114,1984235.3750,58438.5547,57029.9239,0.0247,65.2,92.6,10.2792,3.0786,82.9685,1.4936,129.9848,5.0402,0.5006,1.0267,86.7871,184.9616,0.6323,0.8721,0.4933
2147,2025-08-05 20:48:26,31935703.9542,-14634.9042,529199.4375,73799.6953,73072.2367,0.0100,65.3,92.6,9.7800,2.9858,-84.1283,-4.3118,134.1378,5.8183,0.5108,1.0647,89.6015,182.9019,0.6963,0.8980,0.5085
2148,2025-08-05 20:48:28,31922521.7058,-13182.2483,3620234.5000,63212.2383,65114.9311,0.0292,65.3,92.6,10.6586,3.0514,-101.8006,4.6140,129.4159,3.9995,0.4969,0.9472,94.1098,179.4163,0.7362,0.9125,0.5092
2149,2025-08-05 20:48:29,31913360.8363,-9160.8696,12235813.0000,56981.4141,53483.4422,0.0654,65.2,92.6,10.6683,3.1078,86.2424,-3.6163,137.2594,5.1711,0.4987,0.9324,90.0356,181.9916,0.7820,0.8841,0.5001
2150,2025-08-05 20:48:30,31937423.8387,24063.0024,83648816.0000,52852.0195,61997.9923,0.1475,65.1,92.5,11.1601,2.9864,104.6032,3.2769,134.4972,3.5329,0.5101,0.9135,85.5824,171.9160,0.6673,0.8939,0.4850
2151,2025-08-05 20:48:32,31923039.8601,-14383.9786,997485.9375,69197.9844,68199.2422,0.0146,65.2,92.5,10.9091,2.8674,-88.6412,-0.6333,132.2566,3.9371,0.5096,0.8990,85.6699,180.5023,0.7034,0.8949,0.4796
2152,2025-08-05 20:48:33,31908556.5567,-14483.3034,754970.9375,59738.3477,60607.2377,0.0143,65.3,92.6,11.1623,3.0753,81.1289,-1.9146,133.7244,5.5793,0.4935,1.0606,91.0534,176.8730,0.6752,0.9020,0.4928
2153,2025-08-05 20:48:34,31897964.7018,-10591.8549,9104293.0000,65717.4219,62700.0901,0.0481,65.4,92.7,9.1155,3.0435,-83.7633,-3.5845,139.8439,4.0409,0.4962,0.9515,92.1510,177.8783,0.7659,0.8957,0.5071
2154,2025-08-05 20:48:36,31914747.5669,16782.8650,68048256.0000,65323.5117,73572.6504,0.1121,65.4,92.6,8.1927,3.0846,-97.9024,-0.0056,131.9969,6.4562,0.4901,0.9557,84.8173,178.1465,0.7432,0.9066,0.5006
2155,2025-08-05 20:48:37,31900378.4991,-14369.0677,949406.6250,68697.0859,69671.4617,0.0140,65.5,92.6,11.7544,2.9521,-84.4845,-4.3557,145.5174,4.2196,0.5009,1.1304,90.8783,182.1430,0.7160,0.8911,0.4977
2156,2025-08-05 20:48:38,31885639.0764,-14739.4228,122183.0156,74676.0703,75025.6204,0.0047,65.6,92.7,8.6820,3.0068,-81.0192,-0.7106,137.8881,6.1107,0.4905,0.9180,91.4969,175.9961,0.6476,0.8868,0.5044
2157,2025-08-05 20:48:40,31872942.4604,-12696.6159,4499038.5000,66937.0156,69058.1081,0.0307,65.6,92.7,10.8911,2.9510,-86.8468,4.7770,133.0859,3.5115,0.4998,1.1666,93.7689,178.0648,0.6798,0.8816,0.4893
2158,2025-08-05 20:48:41,31858219.4874,-14722.9731,100766.5625,66757.8125,67075.2524,0.0047,65.7,92.8,10.1089,3.0267,-95.0482,-10.2252,140.6401,4.6969,0.5151,0.9022,91.8804,180.0054,0.7375,0.8858,0.5135
2159,2025-08-05 20:48:42,31844423.6487,-13795.8387,2073003.7500,64337.0234,62897.2307,0.0229,65.7,92.8,8.6978,3.0312,-95.2948,-0.3693,139.3855,3.7026,0.5100,0.9076,94.4994,177.4737,0.7200,0.9064,0.5048
2160,2025-08-05 20:48:44,31835291.6558,-9131.9929,12119319.0000,69511.6953,66030.4125,0.0527,65.6,92.8,9.7772,3.0521,-76.0760,-0.2037,131.6805,5.2747,0.4977,1.2031,87.7750,180.4955,0.7216,0.9124,0.5019
2161,2025-08-05 20:48:45,31821622.1097,-13669.5461,2295402.5000,56659.9727,58175.0319,0.0260,65.6,92.8,9.4346,3.1320,89.0261,-2.4749,131.4801,4.3975,0.5045,1.0352,89.1106,177.7775,0.5917,0.9132,0.5185
2162,2025-08-05 20:48:46,31811727.3330,-9894.7766,10429115.0000,64945.4922,68174.9094,0.0474,65.6,92.8,10.7859,2.9098,-91.1436,-3.2339,141.2450,3.7427,0.5013,1.2801,88.1500,172.4610,0.7194,0.8950,0.4805
2163,2025-08-05 20:48:48,31797293.0514,-14434.2816,590376.1250,67365.0469,68133.4065,0.0113,65.6,92.8,9.1669,3.0359,-100.4118,-0.2967,137.6316,4.6936,0.5061,0.9409,92.3260,176.7380,0.6219,0.9101,0.5041
2164,2025-08-05 20:48:49,31782696.4416,-14596.6098,210229.4219,68190.2031,67731.6964,0.0068,65.6,92.8,9.6892,2.9323,-98.9154,-0.7558,134.2702,4.3060,0.5029,0.9706,94.0983,178.7697,0.6882,0.9157,0.4946
2165,2025-08-05 20:48:50,31774781.8349,-7914.6067,14647573.0000,66192.9062,62365.6905,0.0614,65.5,92.8,10.1665,3.0126,73.9307,2.2483,138.4819,5.8543,0.5070,0.8920,92.9026,181.9094,0.7009,0.9082,0.4896
2166,2025-08-05 20:48:52,31762087.8290,-12694.0059,4279565.0000,66484.5703,68553.2832,0.0302,65.6,92.8,9.0177,2.8179,-103.0142,0.1735,141.1941,3.5424,0.5137,1.0441,91.2048,177.0772,0.7144,0.9036,0.5097
2167,2025-08-05 20:48:53,31748026.3117,-14061.5172,1290780.0000,75128.3906,73992.2667,0.0154,65.6,92.8,10.9289,2.8344,-86.9876,-2.8517,139.8969,5.1721,0.5024,0.9620,90.7733,184.5844,0.6610,0.8952,0.4952
2168,2025-08-05 20:48:55,31738752.3932,-9273.9185,11642171.0000,68892.9375,65480.8760,0.0521,65.5,92.8,8.2159,3.1423,-79.6513,7.0123,134.6115,5.4810,0.5067,0.8966,86.1638,181.6333,0.6117,0.8827,0.4991
2169,2025-08-05 20:48:56,31730643.5383,-8108.8550,14150646.0000,65500.9141,69262.6491,0.0543,65.5,92.8,6.6999,3.0749,-88.1469,-1.9158,140.8099,5.2195,0.5073,0.8381,87.8131,183.9562,0.7560,0.8954,0.5048
2170,2025-08-05 20:48:57,31716103.4711,-14540.0672,178697.7500,55458.0000,55035.2740,0.0077,65.5,92.8,9.4065,3.2128,88.8010,-2.5147,137.9764,4.2652,0.4940,0.9699,89.9267,181.5255,0.7011,0.9063,0.5076
2171,2025-08-05 20:48:58,31705264.3138,-10839.1573,8184293.0000,72498.5312,75359.3502,0.0380,65.5,92.8,9.8044,2.9818,-94.9935,-1.7257,137.5300,5.8546,0.4895,1.0173,91.0740,179.5061,0.6677,0.9147,0.4963
2172,2025-08-05 20:49:00,31707364.9177,2100.6039,36267776.0000,73101.8750,67079.6033,0.0898,65.5,92.9,10.4953,3.0183,-72.9360,1.1963,144.2097,4.8349,0.4921,0.9696,90.1726,181.8575,0.7221,0.9088,0.4939
2173,2025-08-05 20:49:01,31692780.1039,-14584.8138,14564.5303,57449.2578,57328.5761,0.0021,65.6,92.9,10.0364,2.9893,105.3737,5.8231,139.0558,5.3032,0.4911,0.9409,92.0628,181.8198,0.6341,0.9045,0.5115
2174,2025-08-05 20:49:03,31685592.8242,-7187.2797,16067634.0000,71596.7031,75605.1519,0.0530,65.5,92.9,9.5420,2.7293,87.0278,-4.9192,129.8014,6.9379,0.4980,1.0684,93.3222,179.7247,0.7084,0.8943,0.4964
2175,2025-08-05 20:49:04,31671107.4750,-14485.3492,179958.2344,62616.5859,62192.3708,0.0068,65.5,92.9,9.4315,2.9112,83.0765,0.2196,129.4566,5.6145,0.4964,0.8634,90.8741,179.9390,0.6460,0.8980,0.5004
2176,2025-08-05 20:49:05,31658263.2255,-12844.2494,3722020.7500,54260.3242,56189.5778,0.0343,65.6,92.9,10.7505,3.0502,112.3366,12.7424,138.3555,4.8760,0.5062,1.0598,88.4007,179.2248,0.6962,0.9041,0.4979
2177,2025-08-05 20:49:07,31643730.4030,-14532.8226,20308.4766,66070.0234,65927.5170,0.0022,65.7,92.9,10.0936,3.0740,-87.2460,1.2241,130.4274,3.9747,0.5117,1.0023,90.5853,172.7786,0.6645,0.9020,0.5037
2178,2025-08-05 20:49:08,31631799.3998,-11931.0032,5658005.5000,69338.5547,71717.2104,0.0332,65.7,92.9,11.4988,3.0307,-100.8919,1.5178,129.0151,5.9777,0.4995,1.0607,87.2782,180.7413,0.6985,0.8967,0.5098
2179,2025-08-05 20:49:09,31617443.6779,-14355.7219,350681.4062,57149.6016,56557.4177,0.0105,65.7,92.9,9.5098,2.9068,80.5761,0.2310,134.0865,3.8307,0.5017,0.9565,93.6984,179.1560,0.6251,0.8939,0.5000
2180,2025-08-05 20:49:11,31606341.3980,-11102.2799,7414473.5000,72816.0000,75538.9543,0.0360,65.7,92.9,8.7479,2.9361,-100.5870,-0.0698,138.8641,5.9921,0.4972,0.8862,89.7591,180.3499,0.7139,0.8933,0.5106
2181,2025-08-05 20:49:12,31593339.8495,-13001.5486,3249964.0000,75374.4062,77177.1713,0.0234,65.8,92.9,8.9866,2.9708,-85.5998,0.5130,133.6796,6.2819,0.4939,1.1638,93.3263,181.8143,0.6600,0.8853,0.5046
2182,2025-08-05 20:49:13,31580414.4091,-12925.4404,3390029.0000,74305.4219,72464.2217,0.0254,65.8,92.9,10.8007,3.0898,-88.4769,-2.5207,141.1931,5.9038,0.5069,1.0069,89.5237,180.0228,0.6619,0.8861,0.5025
2183,2025-08-05 20:49:15,31575949.9591,-4464.4500,21834520.0000,66908.3438,71581.0871,0.0653,65.8,92.9,10.3563,2.9505,-101.7259,-2.6722,140.4932,4.0117,0.4864,1.2306,88.3328,175.2116,0.6029,0.9062,0.4947
2184,2025-08-05 20:49:16,31561976.3719,-13973.5872,1057635.5000,58427.2930,57398.8792,0.0179,65.9,92.9,9.1801,2.9858,93.9893,9.4209,137.6845,5.0472,0.4995,0.9051,95.0307,175.3438,0.6936,0.8969,0.5058
2185,2025-08-05 20:49:17,31555444.0715,-6532.3004,17288900.0000,60779.7070,56621.7145,0.0734,65.9,92.9,10.6725,2.8763,80.5644,-5.8263,130.0112,5.4120,0.5047,0.9711,87.5940,181.6759,0.6772,0.8995,0.4985
2186,2025-08-05 20:49:19,31551973.1218,-3470.9497,23967948.0000,63782.4492,58886.7440,0.0831,65.9,93.0,9.5728,3.1043,-97.0003,-2.8519,127.3897,4.3264,0.4978,0.9873,87.8287,182.6718,0.7840,0.8979,0.4946
2187,2025-08-05 20:49:20,31538995.1574,-12977.9644,3169165.0000,57665.7344,59445.9479,0.0299,66.0,93.0,10.8420,3.0226,92.3403,8.6283,134.2634,5.5992,0.4886,1.0772,89.9812,174.0957,0.7435,0.8893,0.4894
2188,2025-08-05 20:49:21,31531617.5522,-7377.6052,15396795.0000,71971.7969,68047.9200,0.0577,66.0,93.1,9.3290,3.0626,-83.6729,-0.0495,135.5410,5.0759,0.5085,1.1133,89.5100,180.9872,0.6374,0.8883,0.4906
2189,2025-08-05 20:49:23,31521600.1216,-10017.4306,9603462.0000,57671.7266,60770.6706,0.0510,65.9,93.1,9.4602,3.0629,78.8233,3.1487,133.8716,3.9844,0.4964,1.0641,90.0588,178.9482,0.6094,0.8827,0.5045
2190,2025-08-05 20:49:24,31507276.6451,-14323.4765,153186.6250,67594.6719,67203.2808,0.0058,66.0,93.1,9.1264,2.9120,79.2830,-4.0665,136.8316,6.0451,0.5100,0.9388,86.4623,180.3776,0.6915,0.9066,0.4788
