run #,datetime,avg_loss,avg_loss_change,total_loss,cost_loss,structure_reg,pred_cost,true_cost,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
150,2025-08-05 23:23:57,64220622.0556,-409417.3712,3217434.0000,3217433.7500,0.3445,66780.0312,64636.1269,9.1559,3.0668,-85.9966,-3.7667,123.3490,5.0681,0.4876,0.8891,86.3700,180.9508,0.6899,0.8950,0.4990
151,2025-08-05 23:23:59,63800032.1248,-420589.9308,711542.8750,711542.5000,0.3799,66730.1797,67738.3909,10.0442,2.9561,-86.2748,1.0587,133.3879,3.9934,0.5064,1.0569,93.3366,180.5463,0.6887,0.9098,0.5052
152,2025-08-05 23:24:00,63582723.8739,-217308.2508,30769178.0000,30769178.0000,0.2052,66710.2500,60080.3203,8.5325,3.0570,97.3427,4.3688,131.1551,5.0910,0.5025,1.0710,88.3616,178.4092,0.7136,0.8990,0.4887
153,2025-08-05 23:24:02,63641691.1166,58967.2427,72604712.0000,72604712.0000,0.2998,66662.1953,56477.8449,10.7758,3.0399,108.0194,-1.4285,135.9822,4.5119,0.4931,1.1441,90.4436,179.7468,0.7300,0.9070,0.4987
154,2025-08-05 23:24:03,63237342.1743,-404348.9423,1371954.5000,1371954.0000,0.4462,66590.7969,67990.7755,8.4123,3.0470,-79.5638,0.8368,132.0414,5.8077,0.5041,1.1684,86.6247,184.0984,0.7061,0.8886,0.5088
155,2025-08-05 23:24:04,62984785.3990,-252556.7753,24091042.0000,24091042.0000,0.1178,66551.5938,60685.0981,9.8026,2.8858,92.9406,2.1881,129.7346,5.7710,0.4940,0.9957,89.6700,181.0809,0.6913,0.8875,0.5071
156,2025-08-05 23:24:06,63139885.8003,155100.4013,87180448.0000,87180448.0000,0.5186,66470.5234,55310.6166,9.1476,2.9328,83.3055,-7.6086,130.8153,4.6714,0.4856,0.8541,83.8745,182.8891,0.7159,0.9063,0.4895
157,2025-08-05 23:24:07,62980117.2028,-159768.5975,38056216.0000,38056216.0000,0.2675,66359.5078,58986.1757,9.7234,3.2424,-60.2459,-0.7258,127.6992,5.1879,0.5004,1.0946,88.0694,177.4351,0.6599,0.9040,0.5075
158,2025-08-05 23:24:09,62650774.7585,-329342.4443,10944011.0000,10944011.0000,0.2166,66176.0547,70130.0785,11.0430,2.9987,-67.7157,-1.0387,140.4928,5.3607,0.4841,0.8909,95.9345,178.7142,0.6932,0.9163,0.4978
159,2025-08-05 23:24:10,62535766.9172,-115007.8412,44364528.0000,44364528.0000,0.3632,66071.2656,74032.2883,10.5603,2.8179,-85.3280,-1.9936,130.3151,5.2944,0.4922,1.0481,85.8088,180.0849,0.7763,0.9036,0.4989
160,2025-08-05 23:24:11,62482867.0990,-52899.8182,54071796.0000,54071796.0000,0.5393,66042.8750,74831.8120,11.0493,2.9916,-108.2657,-2.8083,139.2336,5.5420,0.5072,0.9958,88.1239,172.2039,0.6195,0.8905,0.5126
161,2025-08-05 23:24:13,62198676.8002,-284190.2988,16728229.0000,16728229.0000,0.3353,66065.0156,61176.5134,10.5283,3.0054,86.7770,-4.7023,129.4887,5.7829,0.4897,0.8067,89.2593,179.7212,0.6944,0.8892,0.4838
162,2025-08-05 23:24:14,62203309.3632,4632.5630,62949152.0000,62949152.0000,0.0949,66038.0156,56555.0105,10.3733,3.1037,86.3779,1.7902,140.0195,5.0230,0.4975,0.9161,86.6319,184.5377,0.5935,0.9047,0.4794
163,2025-08-05 23:24:16,61861305.9714,-342003.3918,6456756.5000,6456756.5000,0.1715,65940.1641,62903.0689,8.9556,2.9434,109.9301,-1.1158,133.6413,5.9161,0.4909,1.0809,86.8071,177.4476,0.7163,0.9097,0.5091
164,2025-08-05 23:24:17,61484762.9981,-376542.9733,108258.5625,108258.3438,0.2213,65779.9531,65386.6895,11.2408,2.9821,96.9009,-5.6625,145.4678,3.3193,0.4956,1.2104,88.0452,178.8134,0.6402,0.9140,0.5013
165,2025-08-05 23:24:19,61166859.8466,-317903.1515,9030743.0000,9030743.0000,0.4521,65568.4688,69160.2767,10.9114,2.8758,-85.2001,-3.4351,128.8933,4.3367,0.5123,0.9781,86.3014,179.8638,0.6676,0.9066,0.5163
166,2025-08-05 23:24:20,61051268.1125,-115591.7340,41978632.0000,41978632.0000,0.0479,65423.8398,57679.8432,10.8928,3.0872,65.2452,4.9107,138.6485,4.8452,0.5010,0.9892,86.3185,178.6810,0.6993,0.8840,0.5014
167,2025-08-05 23:24:21,60829552.3873,-221715.7252,24024742.0000,24024742.0000,0.6692,65205.2227,59346.8033,11.1579,2.9590,95.2440,3.5831,133.7622,3.5605,0.5097,0.8591,84.7786,177.2506,0.7637,0.8953,0.5077
168,2025-08-05 23:24:23,60532743.0279,-296809.3594,10965580.0000,10965580.0000,0.3508,64932.6445,60974.7262,8.8640,3.0706,93.6438,4.6295,132.3713,5.1568,0.5000,1.1399,93.4465,179.4358,0.6903,0.9107,0.4863
169,2025-08-05 23:24:24,60200275.8561,-332467.1718,4345791.5000,4345791.0000,0.2870,64615.2422,67106.8840,9.1127,2.9880,-88.4043,-1.7313,129.9131,4.6548,0.5109,0.9274,90.7059,177.8002,0.6808,0.9071,0.5118
170,2025-08-05 23:24:25,59926521.5511,-273754.3050,13662044.0000,13662044.0000,0.2213,64406.7578,68824.5835,11.4412,2.9157,-87.3081,2.4985,124.8616,3.8348,0.4898,0.9959,92.4947,182.0656,0.7353,0.9013,0.5061
171,2025-08-05 23:24:27,59590086.1239,-336435.4272,2396063.5000,2396063.5000,0.0826,64308.0586,62457.9361,10.2940,3.0580,84.6903,-6.5757,135.2801,6.0112,0.5093,0.8915,88.0130,176.4435,0.7255,0.8969,0.4969
172,2025-08-05 23:24:28,59249756.9473,-340329.1766,1053468.1250,1053467.7500,0.3212,64145.2500,62918.4839,9.3779,3.0466,95.9614,5.2488,129.5044,5.7634,0.5036,0.9489,90.4234,180.6037,0.8022,0.9074,0.5129
173,2025-08-05 23:24:30,58921324.9172,-328432.0300,2431016.2500,2431015.7500,0.5455,63963.5273,62099.9618,11.7641,3.1312,-94.9429,4.1197,130.2847,3.8843,0.5098,1.0477,90.0072,180.5315,0.7126,0.8812,0.5214
174,2025-08-05 23:24:31,58637688.2108,-283636.7064,9568538.0000,9568538.0000,0.3892,63737.0117,60039.8039,10.5786,2.9993,101.6280,2.2775,132.0174,5.7516,0.4872,0.9427,92.7088,178.5480,0.6190,0.9020,0.4910
175,2025-08-05 23:24:32,58326288.4168,-311399.7941,4142724.5000,4142724.2500,0.3373,63558.5117,61125.7823,9.3085,3.1975,-83.8734,-7.7048,127.9042,5.4574,0.5172,0.8357,89.2369,186.7466,0.6715,0.9058,0.5122
176,2025-08-05 23:24:34,58051170.6076,-275117.8092,9905554.0000,9905554.0000,0.2016,63414.9023,67176.6543,10.2697,3.0573,-88.7385,-5.3539,133.5517,5.2545,0.5146,0.9906,96.4035,182.7944,0.7729,0.8927,0.4920
177,2025-08-05 23:24:35,57976074.6606,-75095.9469,44759188.0000,44759188.0000,0.3231,63358.2852,71354.6387,11.4386,2.9635,-89.5019,7.7403,131.7530,5.4478,0.4998,0.8877,91.4155,183.4571,0.7381,0.8966,0.5055
178,2025-08-05 23:24:37,57946374.3536,-29700.3071,52689420.0000,52689420.0000,0.2936,63336.0898,72011.9505,9.7533,2.9268,-82.5442,1.6718,131.1643,5.2764,0.4950,1.1519,97.2676,180.9412,0.6592,0.9099,0.5018
179,2025-08-05 23:24:38,57833529.8488,-112844.5048,37747208.0000,37747208.0000,0.4357,63328.4766,55985.1417,10.5957,3.0672,91.3390,3.4304,136.4904,4.7056,0.5054,1.0475,94.2800,173.7748,0.7218,0.9082,0.5006
180,2025-08-05 23:24:39,57583196.1830,-250333.6658,12773470.0000,12773470.0000,0.1582,63317.3320,67589.0818,9.5391,2.9416,-99.0815,-2.8833,134.6182,4.6855,0.5118,0.9832,87.9328,179.8905,0.7433,0.9063,0.4918
181,2025-08-05 23:24:41,57314820.4416,-268375.7413,9007187.0000,9007187.0000,0.1232,63314.2773,59727.1598,10.1938,3.1523,-93.1759,4.3378,127.5286,3.3868,0.5049,0.8998,83.9733,177.0589,0.7284,0.8853,0.4899
182,2025-08-05 23:24:42,57402955.5820,88135.1404,73355416.0000,73355416.0000,0.2816,63307.4141,73544.2845,9.9994,2.8986,-87.0509,2.0416,138.0449,5.4673,0.5162,1.0283,92.5938,182.4850,0.6901,0.9096,0.4965
183,2025-08-05 23:24:44,57182036.5024,-220919.0797,16974764.0000,16974764.0000,0.1166,63306.1992,68230.5973,9.6811,3.0842,-92.0072,5.9935,131.9472,5.1192,0.4815,1.0766,93.5283,188.7445,0.6494,0.9077,0.4888
184,2025-08-05 23:24:45,57436589.9127,254553.4103,104019864.0000,104019864.0000,0.0757,63310.1523,75500.3060,9.5247,2.9979,-98.7805,2.4628,134.3724,5.9558,0.4771,0.9750,88.6484,185.5040,0.6604,0.8898,0.4834
185,2025-08-05 23:24:46,57172136.5348,-264453.3779,8512715.0000,8512715.0000,0.3490,63320.3086,59833.0412,10.6989,3.0539,92.0163,1.8113,130.6730,4.1142,0.5022,1.1469,87.4446,178.0224,0.6316,0.9135,0.5277
186,2025-08-05 23:24:48,57274208.5319,102071.9971,76157528.0000,76157528.0000,0.2547,63325.7734,73756.3245,10.0376,2.9230,-89.9163,-0.2581,133.3592,5.6062,0.4964,1.0633,90.1975,182.1224,0.6697,0.8952,0.5070
187,2025-08-05 23:24:49,56976269.3586,-297939.1733,1559583.2500,1559583.1250,0.1730,63339.3008,61846.6586,10.6882,3.1052,-93.7862,2.5742,126.8735,5.2560,0.4791,1.1374,89.1426,181.1548,0.7009,0.8771,0.5057
188,2025-08-05 23:24:51,56825833.5429,-150435.8157,28694336.0000,28694336.0000,0.6965,63340.9023,56938.4120,10.8696,2.8729,100.2935,-3.2653,134.4190,4.1379,0.5058,0.9664,94.7835,187.2857,0.8146,0.8863,0.5111
189,2025-08-05 23:24:52,56623725.8522,-202107.6907,18627480.0000,18627480.0000,0.1421,63335.6953,68494.2498,11.3479,3.0661,-73.9927,1.0878,137.8103,3.2718,0.4965,1.1152,90.3855,177.6485,0.7041,0.9083,0.5131
190,2025-08-05 23:24:53,56399953.6740,-223772.1782,14107012.0000,14107012.0000,0.1001,63339.3594,67828.5533,8.6626,3.0424,-85.9658,-6.7640,134.6031,5.0126,0.4994,1.2561,86.5651,177.0779,0.6172,0.9054,0.4890
191,2025-08-05 23:24:55,56536800.5343,136846.8603,82537704.0000,82537704.0000,0.2037,63354.8945,74213.5811,10.4955,2.9997,-90.9348,-3.1394,133.3752,5.8722,0.4990,0.8583,89.8058,181.9772,0.6557,0.8922,0.5001
192,2025-08-05 23:24:56,56252489.8727,-284310.6616,1949153.7500,1949153.5000,0.2951,63384.1094,61715.4240,10.7847,2.9130,87.5987,4.7471,130.3843,6.0151,0.5030,1.0719,94.3897,178.7016,0.7516,0.9075,0.4991
193,2025-08-05 23:24:57,55962070.5562,-290419.3165,201561.9531,201561.7969,0.1552,63401.8711,62865.2640,10.3664,3.0750,85.9326,1.0575,130.2451,5.8128,0.5148,1.1798,90.9132,184.0218,0.6503,0.9024,0.5034
194,2025-08-05 23:24:59,55795263.0379,-166807.5183,23601412.0000,23601412.0000,0.4025,63398.6367,57592.0625,11.0857,3.1100,105.0311,6.1341,139.9963,4.9146,0.4946,1.0046,93.7541,179.7901,0.6161,0.9011,0.4879
195,2025-08-05 23:25:00,55780815.0634,-14447.9746,52977908.0000,52977908.0000,0.2703,63383.6133,72083.1946,9.7266,2.9351,-96.6767,-3.8673,134.2382,5.4926,0.5020,0.9838,88.3802,178.1371,0.7534,0.9157,0.4981
196,2025-08-05 23:25:02,55548042.8283,-232772.2350,10157457.0000,10157457.0000,0.1704,63383.4180,67192.7050,9.3622,3.0863,-95.7728,-6.3595,137.6092,5.1301,0.5017,0.8806,87.4978,174.6014,0.6752,0.9021,0.4986
197,2025-08-05 23:25:03,55509337.4130,-38705.4154,47923076.0000,47923076.0000,0.4210,63401.8203,71675.9709,12.2636,2.9934,-90.6885,2.7808,126.6911,3.6581,0.4869,1.0309,93.0930,184.4300,0.6487,0.9059,0.5151
198,2025-08-05 23:25:04,55230157.1645,-279180.2485,231648.3281,231648.2188,0.1100,63439.6250,62864.3627,8.5139,3.0509,-83.5566,-1.5946,137.4463,4.3943,0.5031,0.9844,92.7973,182.9813,0.6977,0.9024,0.4896
199,2025-08-05 23:25:06,54955374.9410,-274782.2235,548495.2500,548494.6875,0.5361,63450.6758,64335.8681,9.2613,3.0783,93.7213,-4.2438,138.9697,3.1166,0.5036,0.9947,85.0775,180.1731,0.6369,0.8870,0.5012
200,2025-08-05 23:25:07,54733520.5363,-221854.4047,10584494.0000,10584494.0000,0.2210,63501.1992,67389.7329,9.9453,3.0201,-89.6686,4.3895,134.2091,5.0245,0.4970,0.9497,92.8078,177.8713,0.7362,0.8897,0.5104
