Model,Training Samples,Final Cost Loss,Final Relative Error,Final Accuracy < 1%,Final Accuracy < 5%,Final Accuracy < 10%,Mean Relative Error,Median Relative Error,Std Relative Error,R² Score,Convergence Stability
normal_hier_plant_surrogate_model.pt,"1,000",0.099902,0.0999,10.0%,30.0%,50.0%,0.0999,0.0945,0.0688,nan,0.015709
