run #,datetime,avg_loss,avg_loss_change,total_loss,cost_loss,structure_reg,pred_cost,true_cost,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
216,2025-08-05 17:19:10,999648118.4366,-4643529.1980,1289340.8750,1289340.8750,0.0000,64675.6875,66032.8558,12.0814,3.0359,72.0955,1.5691,134.4169,4.3879,0.5090,0.9168,89.4377,186.2245,0.5916,0.9161,0.5007
217,2025-08-05 17:19:11,995122200.9139,-4525917.5227,17524016.0000,17524016.0000,0.0000,64755.6172,59752.1858,10.9395,3.0503,76.8883,3.7127,132.3226,5.2318,0.5035,1.1359,86.2031,180.6981,0.6256,0.8972,0.4962
218,2025-08-05 17:19:12,990853051.1115,-4269149.8024,64447544.0000,64447544.0000,0.0000,64705.3555,55110.1527,10.3771,2.8859,86.5055,4.5418,135.8501,5.0184,0.5053,1.1632,89.2051,177.1002,0.7791,0.8982,0.5077
219,2025-08-05 17:19:14,986365563.3302,-4487487.7813,8093227.0000,8093227.0000,0.0000,64724.0312,68124.2882,10.9546,3.0063,-87.4687,-2.2438,139.2414,4.0678,0.5090,0.9533,90.0391,176.3388,0.6824,0.9168,0.4934
220,2025-08-05 17:19:15,981928193.4560,-4437369.8742,10144191.0000,10144191.0000,0.0000,64676.9492,60870.1543,10.3824,3.1154,-85.5219,-1.4952,128.0334,3.4952,0.4883,1.1734,89.9256,178.3191,0.7354,0.8985,0.5056
221,2025-08-05 17:19:16,977616396.4811,-4311796.9749,29021062.0000,29021062.0000,0.0000,64735.9922,58297.1542,10.1736,3.1661,-96.1023,-1.7506,133.0566,3.9154,0.5297,1.0971,93.3086,182.2761,0.7467,0.9012,0.5007
222,2025-08-05 17:19:18,973217072.1675,-4399324.3135,966398.8750,966398.8750,0.0000,64724.4141,65899.3927,8.0049,2.9166,-78.7367,-2.4599,132.3081,4.1544,0.4937,1.0131,87.2601,183.9642,0.6664,0.9044,0.4839
223,2025-08-05 17:19:19,968853370.9297,-4363701.2378,111696.1406,111696.1406,0.0000,64632.8086,64233.3522,6.8678,3.0000,99.5709,3.9975,132.8793,5.2280,0.4849,0.9387,90.9932,179.9623,0.6896,0.9015,0.5108
224,2025-08-05 17:19:21,964544424.9602,-4308945.9696,3649473.7500,3649473.7500,0.0000,64606.9414,62323.6257,11.4101,3.1019,-78.9685,-2.9013,134.4283,4.3028,0.4822,0.9294,88.5563,177.4795,0.7002,0.8920,0.5033
225,2025-08-05 17:19:22,960298654.2581,-4245770.7020,9246017.0000,9246017.0000,0.0000,64624.0820,60989.7190,11.0265,3.2385,94.8084,1.5626,129.8687,4.3665,0.5078,0.9797,92.5682,180.5262,0.6137,0.8999,0.4972
226,2025-08-05 17:19:23,956137543.6552,-4161110.6029,19887658.0000,19887658.0000,0.0000,64594.0898,59263.8974,10.9716,3.0505,101.4730,-5.0455,129.0851,4.0578,0.5106,1.0255,92.5509,178.4174,0.7161,0.8995,0.5063
227,2025-08-05 17:19:25,952235298.7933,-3902244.8619,70327960.0000,70327960.0000,0.0000,64579.3984,74602.7953,13.1356,2.9792,-82.6309,2.3548,138.4199,6.2998,0.5068,1.1747,83.5663,179.0466,0.6925,0.9086,0.5043
228,2025-08-05 17:19:26,948390678.6407,-3844620.1526,75661904.0000,75661904.0000,0.0000,64560.3477,54163.7907,10.8052,3.1006,93.7165,-1.1055,131.3759,5.1968,0.5004,1.0580,86.6717,177.3218,0.6997,0.9058,0.4952
229,2025-08-05 17:19:27,944451049.4938,-3939629.1469,46215604.0000,46215604.0000,0.0000,64597.9414,72723.3539,8.0407,3.0806,-105.0375,-5.4428,142.4336,6.0576,0.4948,0.8526,89.3956,180.3747,0.7249,0.8882,0.4975
230,2025-08-05 17:19:29,940505489.2090,-3945560.2848,36972184.0000,36972184.0000,0.0000,64618.3125,57350.7551,10.1290,3.0115,85.1917,3.8541,135.5081,5.1630,0.4897,1.0942,86.2569,180.6646,0.7012,0.9042,0.5150
231,2025-08-05 17:19:30,936593141.4635,-3912347.7455,36753160.0000,36753160.0000,0.0000,64595.2188,57349.2192,8.8712,2.9963,98.6269,0.8927,137.8135,4.5188,0.5050,1.0059,93.4285,182.7815,0.6683,0.8954,0.4908
232,2025-08-05 17:19:32,932609950.7503,-3983190.7132,12492896.0000,12492896.0000,0.0000,64523.7148,60299.1464,8.4818,2.9473,101.8194,2.2536,135.3982,5.1438,0.5056,0.9665,90.0462,182.1678,0.7372,0.8804,0.5093
233,2025-08-05 17:19:33,928902760.3008,-3707190.4496,68834576.0000,68834576.0000,0.0000,64520.5703,54604.1633,9.9116,2.9297,77.5410,1.5957,146.4886,4.9638,0.4842,0.8737,89.6686,181.1559,0.7321,0.8934,0.5021
234,2025-08-05 17:19:34,924942587.7332,-3960172.5675,2222379.5000,2222379.5000,0.0000,64578.0664,62796.2623,10.6712,3.2864,98.2140,-7.2896,134.0006,6.1995,0.4944,0.8403,91.3123,177.0271,0.6910,0.8896,0.4832
235,2025-08-05 17:19:36,921315845.1471,-3626742.5861,72658080.0000,72658080.0000,0.0000,64511.0859,54322.9925,10.3367,2.9198,87.9964,-1.6362,143.1404,4.8370,0.5085,0.8428,91.7468,179.4339,0.7706,0.9039,0.4673
236,2025-08-05 17:19:37,917425938.5141,-3889906.6330,3297879.7500,3297879.7500,0.0000,64492.9102,62322.3674,9.1486,3.0917,-92.2771,6.2902,139.7928,4.1594,0.5026,0.9246,86.5417,177.7940,0.7185,0.8919,0.5019
237,2025-08-05 17:19:38,913611978.0098,-3813960.5043,13517299.0000,13517299.0000,0.0000,64502.3945,68896.7587,10.7803,2.9337,-76.0197,-4.1843,124.7137,5.1523,0.4950,1.0237,89.3785,185.9172,0.6895,0.8919,0.4946
238,2025-08-05 17:19:40,909918016.3879,-3693961.6219,34449112.0000,34449112.0000,0.0000,64497.3555,57482.1564,10.1442,2.9171,98.1412,0.3132,129.8328,5.5669,0.5057,1.0017,89.3004,180.2048,0.7200,0.9038,0.4915
239,2025-08-05 17:19:41,906284123.0976,-3633893.2903,41417520.0000,41417520.0000,0.0000,64500.0234,56807.9574,9.2958,3.1553,-88.6338,-6.3848,127.6860,4.6112,0.4957,0.9539,86.7329,182.1804,0.7276,0.8997,0.4911
240,2025-08-05 17:19:43,902592875.1014,-3691247.9962,20384604.0000,20384604.0000,0.0000,64491.3750,69887.7479,9.2325,2.8843,-95.1913,-4.3427,134.8686,5.0064,0.4863,0.8775,92.1323,178.1742,0.7353,0.9020,0.4922
241,2025-08-05 17:19:44,899337666.4578,-3255208.6436,118087592.0000,118087592.0000,0.0000,64503.5117,77491.8365,8.7130,2.8334,-86.5465,1.7184,129.3040,6.2135,0.5071,0.7840,90.6406,179.9506,0.6963,0.8964,0.4873
242,2025-08-05 17:19:45,895622926.1632,-3714740.2946,370515.1562,370515.1562,0.0000,64488.9336,65216.4700,11.6577,3.0236,69.8776,3.9881,141.9811,6.3990,0.5022,0.9956,94.2179,185.2210,0.7499,0.9036,0.4992
243,2025-08-05 17:19:47,891937487.8406,-3685438.3226,61413.7812,61413.7812,0.0000,64490.3750,64786.5748,10.3733,3.0911,-97.9678,4.1483,138.4652,4.5804,0.4914,0.9513,90.4561,178.7560,0.7212,0.8934,0.4909
244,2025-08-05 17:19:48,888326736.7101,-3610751.1305,10914212.0000,10914212.0000,0.0000,64488.2383,60539.6030,11.3567,3.0267,87.5645,0.8343,132.9426,5.2054,0.4862,0.9941,94.8409,176.9945,0.6375,0.9157,0.5135
245,2025-08-05 17:19:50,884749205.8868,-3577530.8233,11831685.0000,11831685.0000,0.0000,64488.5234,60377.2679,9.0469,2.8888,93.3577,0.4825,138.2893,5.2108,0.5077,1.0404,90.6188,178.4393,0.6707,0.8937,0.5081
246,2025-08-05 17:19:51,881306085.7978,-3443120.0890,37741664.0000,37741664.0000,0.0000,64490.4844,57147.6876,10.8094,2.9232,92.7959,-0.2386,142.1953,4.5432,0.4988,0.9778,86.2633,176.2381,0.6224,0.8870,0.4906
247,2025-08-05 17:19:53,878179054.1630,-3127031.6348,108929272.0000,108929272.0000,0.0000,64489.0977,76963.6011,10.9278,2.8692,-79.2608,-4.4409,135.6456,6.3242,0.4928,0.8967,91.6383,178.6689,0.6918,0.9005,0.5029
248,2025-08-05 17:19:54,874868307.1543,-3310747.0087,57113796.0000,57113796.0000,0.0000,64488.1836,55455.4005,10.4047,3.0670,89.7617,1.5692,124.2326,5.0410,0.4916,1.0821,89.1128,181.3099,0.6860,0.8888,0.5034
249,2025-08-05 17:19:56,871377745.3505,-3490561.8038,5718418.0000,5718418.0000,0.0000,64487.9492,61629.7743,12.0172,2.9043,104.6598,-3.1525,125.4639,6.2578,0.4977,1.0436,89.2190,175.3889,0.7488,0.8922,0.5019
250,2025-08-05 17:19:57,867901291.4131,-3476453.9374,2264261.0000,2264261.0000,0.0000,64488.9141,66287.4297,9.5181,2.7678,97.0230,1.3142,132.4210,6.2701,0.5224,0.7821,92.5288,180.7465,0.6892,0.8775,0.5005
251,2025-08-05 17:19:59,864559445.6943,-3341845.7188,29098016.0000,29098016.0000,0.0000,64487.8086,70935.1826,10.0975,2.9649,-90.2934,-6.2354,141.2914,3.0318,0.4947,1.1693,89.4354,179.8285,0.6415,0.8929,0.4946
252,2025-08-05 17:20:00,861252471.2987,-3306974.3956,31201898.0000,31201898.0000,0.0000,64488.6445,71165.0311,8.3634,2.8748,-89.6354,-1.5486,142.8486,3.4172,0.4844,0.9708,87.7298,185.8456,0.6062,0.9139,0.4972
253,2025-08-05 17:20:01,857911389.7718,-3341081.5269,15958845.0000,15958845.0000,0.0000,64487.8555,69262.6179,9.4746,2.9508,-93.6695,-0.8008,126.8225,3.1409,0.5033,1.1020,90.0162,182.5620,0.6505,0.8881,0.5123
254,2025-08-05 17:20:03,854875302.7884,-3036086.9834,86745296.0000,86745296.0000,0.0000,64488.8945,75620.9112,12.2480,2.9917,-100.4121,-6.2029,138.1233,5.8941,0.4928,0.9322,88.3585,179.7287,0.6635,0.9043,0.4990
255,2025-08-05 17:20:04,851536718.5501,-3338584.2384,3536322.0000,3536322.0000,0.0000,64488.1836,62240.5421,10.4411,3.1006,-86.5632,1.3285,133.1737,5.2998,0.4948,0.9272,90.1720,187.5798,0.7173,0.8976,0.4940
256,2025-08-05 17:20:06,848258797.7276,-3277920.8225,12388988.0000,12388988.0000,0.0000,64489.6445,68696.6117,10.3719,2.9211,-88.0898,-2.0809,134.0473,3.6996,0.4883,0.9446,91.9545,180.5207,0.8152,0.8923,0.5058
257,2025-08-05 17:20:07,845021442.8532,-3237354.8744,16258595.0000,16258595.0000,0.0000,64488.1250,59668.7290,8.4197,3.1097,93.4358,5.0460,139.5566,4.9494,0.4911,0.8898,90.4484,179.0361,0.6308,0.8964,0.4923
258,2025-08-05 17:20:08,841783323.0785,-3238119.7746,9586541.0000,9586541.0000,0.0000,64487.8281,60787.1461,10.3579,3.0750,102.8890,-4.7807,134.9610,4.2008,0.4876,1.0136,101.4443,177.8411,0.6312,0.8820,0.4975
259,2025-08-05 17:20:10,838691602.1709,-3091720.9076,41027608.0000,41027608.0000,0.0000,64487.8984,72143.6690,9.5700,3.0268,-75.7549,-4.2504,140.0557,5.6674,0.4984,1.2173,88.5945,181.8089,0.6375,0.8920,0.5099
260,2025-08-05 17:20:11,835680927.0395,-3010675.1314,55916068.0000,55916068.0000,0.0000,64488.2188,55550.6540,9.0779,2.9394,88.9917,3.0593,132.0336,4.5427,0.5169,1.1269,90.5134,180.0131,0.7536,0.8899,0.4989
261,2025-08-05 17:20:13,832526646.9512,-3154280.0883,12413824.0000,12413824.0000,0.0000,64489.0273,60277.8477,10.5717,2.9899,86.1725,-2.4493,135.2686,5.8225,0.4790,0.9712,87.8937,179.7545,0.7654,0.8968,0.4989
262,2025-08-05 17:20:14,829413167.4743,-3113479.4769,16795024.0000,16795024.0000,0.0000,64490.5820,59592.3273,11.2661,3.0040,78.7904,-4.1819,130.9156,5.6472,0.4935,1.0669,89.3473,181.8079,0.7093,0.9125,0.5200
263,2025-08-05 17:20:15,826309285.5067,-3103881.9676,13092210.0000,13092210.0000,0.0000,64488.5430,68813.2568,10.7932,2.9985,-88.6958,-3.8454,126.1767,4.9885,0.4992,0.9697,89.2152,179.5795,0.6805,0.9092,0.4949
264,2025-08-05 17:20:17,823346503.1071,-2962782.3996,44134732.0000,44134732.0000,0.0000,64487.8633,72428.2461,9.5460,2.8294,-91.5757,3.7365,140.3392,5.1133,0.5017,1.0111,86.1005,179.2743,0.7303,0.9142,0.4927
265,2025-08-05 17:20:18,820366610.7331,-2979892.3740,33675024.0000,33675024.0000,0.0000,64488.3398,57552.4076,10.7651,3.0114,78.2418,-2.5174,136.7644,5.2737,0.4958,0.8655,88.6439,186.5437,0.7054,0.9144,0.4948
266,2025-08-05 17:20:19,817462129.4596,-2904481.2734,47774592.0000,47774592.0000,0.0000,64487.8750,56226.5550,8.3342,3.0072,77.2410,-0.9521,138.9465,4.0210,0.4868,1.0060,88.8446,184.5538,0.6764,0.9087,0.5046
267,2025-08-05 17:20:21,814716265.5141,-2745863.9455,84316456.0000,84316456.0000,0.0000,64487.8516,53512.7836,9.4747,2.9427,101.2450,-2.0034,136.3933,4.7212,0.4920,0.8973,86.8495,180.5673,0.6972,0.8868,0.5065
268,2025-08-05 17:20:22,811898877.7174,-2817387.7967,59656336.0000,59656336.0000,0.0000,64488.5703,73720.2162,10.2322,2.7578,-101.8966,-0.4271,145.7060,4.7773,0.5123,1.0687,91.5372,181.6513,0.7769,0.8826,0.5032
269,2025-08-05 17:20:24,808939736.4582,-2959141.2592,15889879.0000,15889879.0000,0.0000,64487.9883,69252.4215,9.9932,2.8762,-97.8696,-3.8317,138.0469,2.9738,0.5094,0.9641,92.0693,177.8659,0.7073,0.9036,0.4970
270,2025-08-05 17:20:25,806005490.9158,-2934245.5424,16693440.0000,16693440.0000,0.0000,64488.5469,59605.1296,8.7062,2.9315,71.1049,0.0997,127.0386,4.9110,0.5016,0.9404,92.2754,176.2818,0.6276,0.9007,0.5035
271,2025-08-05 17:20:26,803164764.0711,-2840726.8447,36168516.0000,36168516.0000,0.0000,64487.8633,71675.9990,8.5900,2.9939,-91.0770,1.6227,138.9024,5.3036,0.5075,0.8819,90.8744,182.9646,0.6529,0.9160,0.5078
272,2025-08-05 17:20:28,800354514.1297,-2810249.9414,38776780.0000,38776780.0000,0.0000,64487.8086,57045.0001,7.7473,3.1792,-95.8388,-0.0347,126.9407,4.0804,0.5068,0.9387,89.4728,183.8258,0.7095,0.9011,0.5005
273,2025-08-05 17:20:29,797441257.9698,-2913256.1598,5035582.5000,5035582.5000,0.0000,64490.8477,67172.9561,9.4386,2.8838,-82.1104,1.0513,142.4927,3.7797,0.4924,0.9949,87.5615,177.6052,0.7427,0.9083,0.5217
274,2025-08-05 17:20:31,794554608.4134,-2886649.5565,6499279.5000,6499279.5000,0.0000,64494.1484,67541.2295,9.8817,3.0519,-92.8606,-3.9347,129.7827,5.3672,0.4834,0.9981,88.8801,179.3787,0.7380,0.9168,0.4952
275,2025-08-05 17:20:32,791843204.7610,-2711403.6524,48918604.0000,48918604.0000,0.0000,64488.0469,56128.3983,9.6328,3.0060,80.4345,-0.0898,131.6016,5.0122,0.5172,1.1705,92.4697,184.4521,0.7608,0.8981,0.5117
276,2025-08-05 17:20:33,788996258.6278,-2846946.1332,6086072.0000,6086072.0000,0.0000,64487.7891,67436.4158,8.8457,3.0311,-81.2340,4.1890,137.6759,5.3273,0.5138,1.0848,84.7657,184.8513,0.6903,0.9042,0.4958
277,2025-08-05 17:20:35,786154714.7956,-2841543.8321,1888617.1250,1888617.1250,0.0000,64487.8555,66130.4189,9.4804,3.0335,-94.4947,2.6336,131.3027,3.4579,0.5028,0.9933,90.9228,178.1392,0.6602,0.8984,0.4843
278,2025-08-05 17:20:36,783469886.8144,-2684827.9813,39772536.0000,39772536.0000,0.0000,64488.8203,56951.0533,8.9867,3.0958,92.3406,-2.9099,127.6904,4.4595,0.5024,1.0548,92.5494,175.7668,0.7120,0.8770,0.4919
279,2025-08-05 17:20:38,780776760.8043,-2693126.0101,32087730.0000,32087730.0000,0.0000,64487.9102,71258.4054,9.7131,2.9954,-95.7101,2.5695,134.4829,5.4683,0.4987,1.0056,92.4733,185.2297,0.7078,0.8982,0.4964
280,2025-08-05 17:20:39,778080733.6228,-2696027.1814,25889150.0000,25889150.0000,0.0000,64487.7695,58406.2817,9.6254,3.0219,83.8668,7.7728,137.7475,5.2824,0.4944,0.8658,92.5194,184.2826,0.7094,0.8894,0.5180
281,2025-08-05 17:20:40,775549565.6455,-2531167.9773,66822532.0000,66822532.0000,0.0000,64488.4727,54718.0690,9.9626,2.9313,95.2947,5.0406,139.8526,4.5522,0.5141,1.1757,91.4570,179.8612,0.6541,0.9043,0.4887
282,2025-08-05 17:20:42,773036005.2425,-2513560.4030,66725532.0000,66725532.0000,0.0000,64488.4648,74251.7756,9.8930,2.9185,-104.7361,-0.2788,143.9490,5.5946,0.4973,0.9237,93.4531,179.0626,0.7159,0.8985,0.5116
283,2025-08-05 17:20:43,770508243.0897,-2527762.1528,57679316.0000,57679316.0000,0.0000,64488.1250,73565.5141,9.9629,2.8797,-94.1781,7.0318,131.5082,5.5471,0.5060,0.9369,85.5266,179.5500,0.6920,0.9001,0.5091
284,2025-08-05 17:20:45,767846028.6563,-2662214.4334,14439344.0000,14439344.0000,0.0000,64488.8047,69030.5707,10.5517,3.0421,-88.2280,-0.5687,133.0691,4.8763,0.5019,0.9447,89.6655,182.0458,0.6277,0.9060,0.4980
285,2025-08-05 17:20:46,765246721.0259,-2599307.6304,27043354.0000,27043354.0000,0.0000,64488.0352,58272.4618,10.5582,3.1723,113.3255,-3.8855,138.1843,4.1477,0.5092,0.9029,88.1607,183.3194,0.6503,0.9076,0.4901
286,2025-08-05 17:20:48,762586297.3300,-2660423.6959,4365544.0000,4365544.0000,0.0000,64487.9258,61990.6275,9.9102,2.9220,102.3185,8.1054,139.8367,2.9604,0.5124,1.1313,87.7860,179.7982,0.6770,0.8981,0.4996
287,2025-08-05 17:20:49,759947490.7313,-2638806.5987,5248803.5000,5248803.5000,0.0000,64488.8242,67227.1241,10.1878,2.9898,-76.0724,-3.4146,136.6697,4.5078,0.5029,1.0022,91.8018,181.3454,0.7099,0.9142,0.5090
288,2025-08-05 17:20:50,757423087.1246,-2524403.6067,32919252.0000,32919252.0000,0.0000,64488.5820,71346.2461,7.9256,3.0848,-94.3336,-1.8986,141.3598,4.8682,0.4855,0.9888,92.5211,176.6778,0.5884,0.9058,0.4934
289,2025-08-05 17:20:52,754929606.3802,-2493480.7444,36807152.0000,36807152.0000,0.0000,64487.9805,57236.6597,8.2951,3.1888,111.2864,-3.0739,136.1956,3.4478,0.4950,0.9078,88.8796,179.1201,0.6512,0.9027,0.5032
290,2025-08-05 17:20:53,752351418.7220,-2578187.6582,7255185.5000,7255185.5000,0.0000,64488.4219,61269.0190,10.9587,2.9302,81.3227,0.2041,130.3361,5.8360,0.4911,1.0206,89.2128,184.2032,0.7977,0.9031,0.4872
291,2025-08-05 17:20:54,749986316.4446,-2365102.2774,64106656.0000,64106656.0000,0.0000,64489.1211,74058.9145,12.2468,3.0470,-96.7995,2.4032,137.6115,5.7941,0.4973,0.7971,92.4179,184.8090,0.6586,0.8955,0.5120
292,2025-08-05 17:20:56,747421426.2064,-2564890.2383,1038366.8750,1038366.8750,0.0000,64488.0430,65705.9814,9.0628,2.9521,83.3602,-4.1351,136.5329,5.8288,0.4965,0.8980,87.2948,183.0217,0.7446,0.9061,0.5235
293,2025-08-05 17:20:57,744870537.3884,-2550888.8180,11002.5391,11002.5391,0.0000,64488.7773,64363.4073,7.7928,2.9940,-93.2096,3.6739,136.8827,3.6224,0.5092,0.8989,85.9119,175.1245,0.7192,0.9016,0.4896
294,2025-08-05 17:20:59,742414464.7919,-2456072.5966,22785194.0000,22785194.0000,0.0000,64488.2930,58783.0070,11.5531,2.9084,97.5698,1.1588,127.6157,5.7956,0.4900,1.0516,89.7317,180.1893,0.7076,0.9017,0.5125
295,2025-08-05 17:21:00,740144967.4604,-2269497.3315,72912752.0000,72912752.0000,0.0000,64488.5898,74694.5268,9.9559,2.8237,-97.2037,-1.2929,136.4126,5.4926,0.4912,1.1310,86.5468,181.6079,0.7216,0.8953,0.5155
296,2025-08-05 17:21:01,737654382.8988,-2490584.5615,2931937.2500,2931937.2500,0.0000,64488.1562,66534.7335,9.7120,3.0771,-91.2647,-5.2598,139.3005,5.0998,0.5062,1.1016,87.3182,179.9114,0.7394,0.8855,0.5106
297,2025-08-05 17:21:03,735171172.1133,-2483210.7855,140779.5938,140779.5938,0.0000,64489.3047,64937.7621,10.8509,3.0695,-85.9712,4.4204,126.8668,4.3607,0.5202,0.9168,86.5886,181.4278,0.7457,0.8987,0.5037
298,2025-08-05 17:21:04,732704951.9884,-2466220.1249,237574.9062,237574.9062,0.0000,64487.9766,65070.5520,10.9523,3.0926,-105.3607,-2.4939,131.2814,4.8449,0.4997,1.0237,88.8516,178.4244,0.7741,0.8908,0.4814
299,2025-08-05 17:21:05,730346604.4032,-2358347.5852,27559024.0000,27559024.0000,0.0000,64489.9844,58215.4291,10.0701,3.0372,77.5453,-3.8683,132.0059,5.3242,0.5073,1.0011,89.5009,181.8189,0.6716,0.9083,0.4989
300,2025-08-05 17:21:07,727959224.5685,-2387379.8347,14132654.0000,14132654.0000,0.0000,64488.6094,68981.8845,9.7165,2.8912,-96.0013,3.2210,133.7376,4.6293,0.4902,1.2235,92.8747,179.7359,0.7129,0.8990,0.4966
301,2025-08-05 17:21:08,725572284.4470,-2386940.1215,9490248.0000,9490248.0000,0.0000,64490.3867,68172.4410,10.1019,3.1347,-102.5712,-3.6960,137.3259,6.3676,0.5212,0.7847,91.0944,184.3212,0.7145,0.8909,0.4760
302,2025-08-05 17:21:10,723248834.5118,-2323449.9353,23890404.0000,23890404.0000,0.0000,64489.8672,58647.8520,11.2217,2.7555,94.1726,1.4900,132.0672,5.2042,0.4910,0.8896,90.8155,182.2966,0.7088,0.8679,0.4804
303,2025-08-05 17:21:11,720952930.3715,-2295904.1403,27589880.0000,27589880.0000,0.0000,64488.5977,70766.6628,9.8857,2.9941,-88.5226,1.7581,134.2491,5.3451,0.4949,0.9656,87.9118,176.3443,0.6822,0.9104,0.4988
304,2025-08-05 17:21:12,718583259.0133,-2369671.3581,572837.5000,572837.5000,0.0000,64491.4062,65396.0258,9.1852,3.0155,82.8014,-2.4392,131.5965,5.8929,0.4916,0.9955,91.2045,178.8167,0.7658,0.8850,0.5035
305,2025-08-05 17:21:14,716238134.8067,-2345124.2066,3320376.0000,3320376.0000,0.0000,64490.9922,62313.0594,7.7897,2.9980,85.4077,-3.0256,134.7359,4.9008,0.5049,0.9977,81.3701,176.4961,0.7067,0.9082,0.4962
306,2025-08-05 17:21:15,713935499.0165,-2302635.7902,11631583.0000,11631583.0000,0.0000,64493.2461,60416.9067,8.6947,3.1091,-90.4957,-2.5416,135.8705,5.1614,0.5088,1.0608,88.3948,179.0127,0.7277,0.8945,0.4961
307,2025-08-05 17:21:16,711842991.3324,-2092507.6841,71535640.0000,71535640.0000,0.0000,64493.8828,54384.7886,9.6983,3.1284,97.3111,4.2976,139.4681,5.1207,0.4996,0.7964,89.5277,179.8055,0.6643,0.8868,0.5047
308,2025-08-05 17:21:18,709569026.4352,-2273964.8972,11461803.0000,11461803.0000,0.0000,64491.6953,60445.2134,8.6853,2.8974,106.9002,-0.4041,143.3438,5.2217,0.4917,1.0173,92.2571,178.5100,0.7757,0.8939,0.5147
309,2025-08-05 17:21:19,707410732.7445,-2158293.6907,42656276.0000,42656276.0000,0.0000,64490.5508,56684.2996,9.9666,2.7873,90.8676,1.2009,137.4339,3.1621,0.4956,0.9751,85.8169,176.6435,0.7018,0.8957,0.4854
310,2025-08-05 17:21:20,705262629.8389,-2148102.9056,41498832.0000,41498832.0000,0.0000,64490.7852,56791.1716,8.5322,3.0563,73.8131,1.8666,133.5884,4.4979,0.4971,0.9360,92.1726,187.4462,0.7548,0.9265,0.5032
311,2025-08-05 17:21:22,703277110.4889,-1985519.3500,87766112.0000,87766112.0000,0.0000,64489.0039,53291.6751,10.6327,3.1227,83.0955,0.5404,136.2748,4.7202,0.4834,0.9247,89.5853,174.1660,0.7089,0.9025,0.4801
312,2025-08-05 17:21:23,701059021.1316,-2218089.3573,11233231.0000,11233231.0000,0.0001,64487.8828,68493.8118,10.2952,2.9776,-97.9791,0.2999,136.5058,4.8865,0.4902,0.9351,85.1279,180.4842,0.7213,0.9073,0.4953
313,2025-08-05 17:21:25,698819573.1300,-2239448.0015,111796.6484,111796.6484,0.0000,64489.5664,64889.2017,9.3618,3.0013,105.4317,5.8823,134.6937,6.1541,0.5131,0.8876,96.6095,173.6590,0.6527,0.9072,0.5009
314,2025-08-05 17:21:26,696713395.3303,-2106177.7998,37479744.0000,37479744.0000,0.0000,64488.5781,71805.8495,9.0350,3.0711,-88.0841,-0.5956,135.3875,5.9034,0.5043,1.0304,89.5280,178.3537,0.6705,0.9029,0.5122
315,2025-08-05 17:21:27,694554421.4752,-2158973.8550,16636631.0000,16636631.0000,0.0000,64489.3516,59614.2508,10.0748,3.1595,-82.9672,-9.8813,133.5549,5.1206,0.4902,0.8904,93.1670,174.3556,0.7886,0.8922,0.4838
316,2025-08-05 17:21:29,692554307.5339,-2000113.9414,62518416.0000,62518416.0000,0.0001,64492.5195,73943.0201,9.5815,2.9311,-79.0839,-7.5418,131.6005,5.8635,0.4922,0.8713,92.5342,177.7428,0.6763,0.8961,0.5082
317,2025-08-05 17:21:30,690476050.8413,-2078256.6925,33746936.0000,33746936.0000,0.0001,64489.4766,71432.8163,10.4819,2.9647,-97.0864,-9.9990,136.5665,4.6092,0.5015,0.9550,86.6480,185.0175,0.6221,0.9020,0.4852
318,2025-08-05 17:21:32,688305112.6426,-2170938.1988,117703.6328,117703.6328,0.0001,64490.2734,64900.3336,9.5105,3.0704,-108.4364,-1.6888,126.9531,3.4630,0.4990,1.1059,81.1100,184.1716,0.8068,0.9085,0.5037
319,2025-08-05 17:21:33,687619098.4713,-686014.1713,469466592.0000,469466592.0000,0.0001,64493.5117,90390.7396,8.4860,2.9551,-101.1309,-0.7476,129.4232,7.4018,0.5200,0.8422,87.0083,179.3600,0.5779,0.8967,0.4959
320,2025-08-05 17:21:34,685678550.5510,-1940547.9202,66643764.0000,66643764.0000,0.0002,64489.5898,74246.9146,9.2236,3.0380,-102.5695,-4.1646,140.2686,6.0051,0.4899,0.8657,85.0758,183.0014,0.6670,0.9045,0.4986
321,2025-08-05 17:21:36,683854417.1724,-1824133.3787,100131736.0000,100131736.0000,0.0002,64491.7344,52531.5781,9.8998,3.1289,98.1813,5.7434,127.6207,5.3082,0.4976,0.9343,90.1351,177.9917,0.7252,0.8954,0.4953
322,2025-08-05 17:21:37,681775555.5849,-2078861.5875,14460986.0000,14460986.0000,0.0002,64502.8125,59957.6452,9.9966,3.0364,88.1516,-7.6973,135.8912,3.4332,0.4963,1.1744,93.1137,175.7217,0.6844,0.9023,0.4949
323,2025-08-05 17:21:38,679671984.0676,-2103571.5173,2321955.5000,2321955.5000,0.0002,64494.9648,66316.2514,9.8224,2.9181,102.2686,3.3563,136.7633,6.4848,0.4977,1.0411,90.6894,182.1790,0.6916,0.8998,0.5057
324,2025-08-05 17:21:40,677778744.3020,-1893239.7656,66262300.0000,66262300.0000,0.0002,64499.0000,74228.3589,10.5707,2.8465,-84.1530,-8.4419,135.2577,5.5673,0.4902,1.1198,87.0113,179.0874,0.7334,0.8903,0.5011
